date_N,rolling_mean,rolling_std
2021-06-30 00:00:00+02:00,56.15602777777777,27.846143942402172
2021-07-01 00:00:00+02:00,56.91629166666666,28.329043324593922
2021-07-02 00:00:00+02:00,57.81870833333333,28.950845087695217
2021-07-03 00:00:00+02:00,58.21041666666667,28.959304280591017
2021-07-04 00:00:00+02:00,58.38391666666667,28.872320073361596
2021-07-05 00:00:00+02:00,59.69775,29.323732535003547
2021-07-06 00:00:00+02:00,61.03469444444444,29.585809686674214
2021-07-07 00:00:00+02:00,61.86872222222222,30.334598001575234
2021-07-08 00:00:00+02:00,62.24311111111111,30.475044813281368
2021-07-09 00:00:00+02:00,62.971583333333335,30.84154896261013
2021-07-10 00:00:00+02:00,63.21030555555555,30.82106126386386
2021-07-11 00:00:00+02:00,63.54141666666666,30.453194920782533
2021-07-12 00:00:00+02:00,65.56370833333334,30.35974020493589
2021-07-13 00:00:00+02:00,68.30694444444444,29.46356449806348
2021-07-14 00:00:00+02:00,69.72923611111112,30.337556006089596
2021-07-15 00:00:00+02:00,71.04100000000001,30.506704315248992
