"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"03/07/2024 14:45:00 - 03/07/2024 15:00:00","BZN|FI","413.10","389.20","368.30","410.00"
"03/07/2024 15:00:00 - 03/07/2024 15:15:00","BZN|FI","407.30","392.50","389.10","419.43"
"03/07/2024 15:15:00 - 03/07/2024 15:30:00","BZN|FI","401.60","388.30","388.50","440.43"
"03/07/2024 15:30:00 - 03/07/2024 15:45:00","BZN|FI","396.10","379.80","386.70","446.51"
"03/07/2024 15:45:00 - 03/07/2024 16:00:00","BZN|FI","389.30","365.20","385.80","455.16"
"03/07/2024 16:00:00 - 03/07/2024 16:15:00","BZN|FI","380.60","340.50","383.10","469.53"
"03/07/2024 16:15:00 - 03/07/2024 16:30:00","BZN|FI","374.20","323.60","381.10","454.46"
"03/07/2024 16:30:00 - 03/07/2024 16:45:00","BZN|FI","369.10","311.40","377.30","476.34"
"03/07/2024 16:45:00 - 03/07/2024 17:00:00","BZN|FI","364.70","298.00","370.30","461.63"
"03/07/2024 17:00:00 - 03/07/2024 17:15:00","BZN|FI","361.20","283.50","385.00","467.96"
"03/07/2024 17:15:00 - 03/07/2024 17:30:00","BZN|FI","357.80","273.70","382.30","462.37"
"03/07/2024 17:30:00 - 03/07/2024 17:45:00","BZN|FI","354.70","266.90","377.90","478.40"
"03/07/2024 17:45:00 - 03/07/2024 18:00:00","BZN|FI","352.60","264.00","367.80","463.68"
"03/07/2024 18:00:00 - 03/07/2024 18:15:00","BZN|FI","352.10","267.50","390.30","372.94"
"03/07/2024 18:15:00 - 03/07/2024 18:30:00","BZN|FI","350.20","267.20","388.10","365.14"
"03/07/2024 18:30:00 - 03/07/2024 18:45:00","BZN|FI","348.10","265.80","385.70","351.17"
"03/07/2024 18:45:00 - 03/07/2024 19:00:00","BZN|FI","344.00","262.80","375.60","303.87"
"03/07/2024 19:00:00 - 03/07/2024 19:15:00","BZN|FI","335.90","255.50","375.40","279.33"
"03/07/2024 19:15:00 - 03/07/2024 19:30:00","BZN|FI","333.80","255.50","378.40","261.57"
"03/07/2024 19:30:00 - 03/07/2024 19:45:00","BZN|FI","336.10","260.80","384.40","307.96"
"03/07/2024 19:45:00 - 03/07/2024 20:00:00","BZN|FI","339.70","268.30","393.60","332.30"
"03/07/2024 20:00:00 - 03/07/2024 20:15:00","BZN|FI","345.00","278.80","363.90","337.80"
"03/07/2024 20:15:00 - 03/07/2024 20:30:00","BZN|FI","353.60","292.20","370.80","312.74"
"03/07/2024 20:30:00 - 03/07/2024 20:45:00","BZN|FI","364.60","308.00","383.20","311.06"
"03/07/2024 20:45:00 - 03/07/2024 21:00:00","BZN|FI","380.00","328.50","407.00","309.87"
"03/07/2024 21:00:00 - 03/07/2024 21:15:00","BZN|FI","401.70","355.60","459.50","315.80"
"03/07/2024 21:15:00 - 03/07/2024 21:30:00","BZN|FI","420.00","379.60","466.00","330.07"
"03/07/2024 21:30:00 - 03/07/2024 21:45:00","BZN|FI","436.30","402.20","477.20","349.16"
"03/07/2024 21:45:00 - 03/07/2024 22:00:00","BZN|FI","454.80","426.90","500.40","374.80"
"03/07/2024 22:00:00 - 03/07/2024 22:15:00","BZN|FI","476.10","454.10","579.70","395.97"
"03/07/2024 22:15:00 - 03/07/2024 22:30:00","BZN|FI","493.40","478.70","583.30","419.63"
"03/07/2024 22:30:00 - 03/07/2024 22:45:00","BZN|FI","507.60","500.30","590.50","476.96"
"03/07/2024 22:45:00 - 03/07/2024 23:00:00","BZN|FI","521.90","525.00","600.80","502.23"
"03/07/2024 23:00:00 - 03/07/2024 23:15:00","BZN|FI","537.30","555.90","507.90","522.46"
"03/07/2024 23:15:00 - 03/07/2024 23:30:00","BZN|FI","547.20","574.40","512.50","566.80"
"03/07/2024 23:30:00 - 03/07/2024 23:45:00","BZN|FI","552.90","584.10","521.20","589.97"
"03/07/2024 23:45:00 - 04/07/2024 00:00:00","BZN|FI","555.90","589.50","536.10","567.96"
"04/07/2024 00:00:00 - 04/07/2024 00:15:00","BZN|FI","736.90","667.70","589.70","576.87"
"04/07/2024 00:15:00 - 04/07/2024 00:30:00","BZN|FI","740.90","665.20","593.90","587.20"
"04/07/2024 00:30:00 - 04/07/2024 00:45:00","BZN|FI","747.90","662.20","602.30","626.16"
"04/07/2024 00:45:00 - 04/07/2024 01:00:00","BZN|FI","762.00","651.20","615.30","642.44"
"04/07/2024 01:00:00 - 04/07/2024 01:15:00","BZN|FI","786.40","626.30","689.40","617.50"
"04/07/2024 01:15:00 - 04/07/2024 01:30:00","BZN|FI","804.30","617.90","696.10","589.97"
"04/07/2024 01:30:00 - 04/07/2024 01:45:00","BZN|FI","819.20","619.60","708.60","550.44"
"04/07/2024 01:45:00 - 04/07/2024 02:00:00","BZN|FI","834.30","626.50","730.60","565.53"
"04/07/2024 02:00:00 - 04/07/2024 02:15:00","BZN|FI","847.80","642.80","783.10","590.37"
"04/07/2024 02:15:00 - 04/07/2024 02:30:00","BZN|FI","863.60","657.20","792.90","616.89"
"04/07/2024 02:30:00 - 04/07/2024 02:45:00","BZN|FI","880.50","672.20","810.10","615.67"
"04/07/2024 02:45:00 - 04/07/2024 03:00:00","BZN|FI","898.80","689.30","843.90","636.73"
"04/07/2024 03:00:00 - 04/07/2024 03:15:00","BZN|FI","919.50","706.90","862.00","680.93"
"04/07/2024 03:15:00 - 04/07/2024 03:30:00","BZN|FI","938.30","729.80","871.80","665.30"
"04/07/2024 03:30:00 - 04/07/2024 03:45:00","BZN|FI","953.30","755.00","883.60","686.92"
"04/07/2024 03:45:00 - 04/07/2024 04:00:00","BZN|FI","976.60","790.20","928.30","750.66"
"04/07/2024 04:00:00 - 04/07/2024 04:15:00","BZN|FI","1016.10","842.40","1023.00","777.53"
"04/07/2024 04:15:00 - 04/07/2024 04:30:00","BZN|FI","1027.70","875.70","1013.40","771.37"
"04/07/2024 04:30:00 - 04/07/2024 04:45:00","BZN|FI","1022.20","895.10","997.00","858.88"
"04/07/2024 04:45:00 - 04/07/2024 05:00:00","BZN|FI","1000.70","915.80","962.90","915.94"
"04/07/2024 05:00:00 - 04/07/2024 05:15:00","BZN|FI","953.00","940.00","808.20","870.27"
"04/07/2024 05:15:00 - 04/07/2024 05:30:00","BZN|FI","918.70","943.80","800.60","905.83"
"04/07/2024 05:30:00 - 04/07/2024 05:45:00","BZN|FI","892.90","937.00","790.50","901.60"
"04/07/2024 05:45:00 - 04/07/2024 06:00:00","BZN|FI","855.60","903.80","757.30","834.38"
"04/07/2024 06:00:00 - 04/07/2024 06:15:00","BZN|FI","801.90","825.90","676.00","732.05"
"04/07/2024 06:15:00 - 04/07/2024 06:30:00","BZN|FI","771.80","791.70","680.00","652.51"
"04/07/2024 06:30:00 - 04/07/2024 06:45:00","BZN|FI","757.30","783.50","688.30","605.26"
"04/07/2024 06:45:00 - 04/07/2024 07:00:00","BZN|FI","750.60","783.80","700.40","601.51"
"04/07/2024 07:00:00 - 04/07/2024 07:15:00","BZN|FI","756.20","801.60","810.20","590.71"
"04/07/2024 07:15:00 - 04/07/2024 07:30:00","BZN|FI","764.40","818.40","818.30","591.02"
"04/07/2024 07:30:00 - 04/07/2024 07:45:00","BZN|FI","776.60","837.10","833.30","605.50"
"04/07/2024 07:45:00 - 04/07/2024 08:00:00","BZN|FI","797.20","865.10","860.30","603.79"
"04/07/2024 08:00:00 - 04/07/2024 08:15:00","BZN|FI","827.20","903.50","841.80","636.06"
"04/07/2024 08:15:00 - 04/07/2024 08:30:00","BZN|FI","858.10","940.50","854.00","698.33"
"04/07/2024 08:30:00 - 04/07/2024 08:45:00","BZN|FI","890.80","977.00","874.70","746.99"
"04/07/2024 08:45:00 - 04/07/2024 09:00:00","BZN|FI","930.00","1021.30","918.60","820.59"
"04/07/2024 09:00:00 - 04/07/2024 09:15:00","BZN|FI","977.00","1077.10","928.30","882.76"
"04/07/2024 09:15:00 - 04/07/2024 09:30:00","BZN|FI","1021.90","1122.00","939.30","928.36"
"04/07/2024 09:30:00 - 04/07/2024 09:45:00","BZN|FI","1064.10","1159.30","957.30","962.12"
"04/07/2024 09:45:00 - 04/07/2024 10:00:00","BZN|FI","1115.40","1198.30","998.90","999.65"
"04/07/2024 10:00:00 - 04/07/2024 10:15:00","BZN|FI","1181.90","1240.20","1092.30","1042.10"
"04/07/2024 10:15:00 - 04/07/2024 10:30:00","BZN|FI","1227.20","1270.50","1097.70","1045.50"
"04/07/2024 10:30:00 - 04/07/2024 10:45:00","BZN|FI","1260.80","1294.40","1108.20","1103.80"
"04/07/2024 10:45:00 - 04/07/2024 11:00:00","BZN|FI","1281.20","1305.90","1125.20","1067.80"
"04/07/2024 11:00:00 - 04/07/2024 11:15:00","BZN|FI","1278.10","1296.90","1167.20","1122.00"
"04/07/2024 11:15:00 - 04/07/2024 11:30:00","BZN|FI","1293.90","1305.70","1173.80","1228.90"
"04/07/2024 11:30:00 - 04/07/2024 11:45:00","BZN|FI","1321.00","1324.10","1186.10","1175.10"
"04/07/2024 11:45:00 - 04/07/2024 12:00:00","BZN|FI","1347.70","1346.60","1207.70","1242.70"
"04/07/2024 12:00:00 - 04/07/2024 12:15:00","BZN|FI","1375.90","1378.80","1290.70","1218.90"
"04/07/2024 12:15:00 - 04/07/2024 12:30:00","BZN|FI","1409.80","1404.10","1300.10","1300.70"
"04/07/2024 12:30:00 - 04/07/2024 12:45:00","BZN|FI","1445.50","1423.70","1316.20","1528.30"
"04/07/2024 12:45:00 - 04/07/2024 13:00:00","BZN|FI","1493.80","1448.90","1349.70","1501.50"
"04/07/2024 13:00:00 - 04/07/2024 13:15:00","BZN|FI","1563.70","1483.90","1458.50","1634.20"
"04/07/2024 13:15:00 - 04/07/2024 13:30:00","BZN|FI","1608.50","1500.60","1466.50","1623.10"
"04/07/2024 13:30:00 - 04/07/2024 13:45:00","BZN|FI","1639.50","1509.00","1481.00","1643.70"
"04/07/2024 13:45:00 - 04/07/2024 14:00:00","BZN|FI","1658.00","1497.00","1507.90","1624.70"
"04/07/2024 14:00:00 - 04/07/2024 14:15:00","BZN|FI","1653.60","1448.40","1633.60","1712.10"
"04/07/2024 14:15:00 - 04/07/2024 14:30:00","BZN|FI","1667.30","1440.10","1643.40","1693.90"
"04/07/2024 14:30:00 - 04/07/2024 14:45:00","BZN|FI","1686.90","1451.90","1653.10","1645.10"
"04/07/2024 14:45:00 - 04/07/2024 15:00:00","BZN|FI","1720.00","1487.30","1702.50","1783.10"
"04/07/2024 15:00:00 - 04/07/2024 15:15:00","BZN|FI","1782.50","1567.80","1912.90","1840.00"
"04/07/2024 15:15:00 - 04/07/2024 15:30:00","BZN|FI","1803.30","1603.50","1893.30","1930.00"
"04/07/2024 15:30:00 - 04/07/2024 15:45:00","BZN|FI","1805.90","1618.70","1866.50","1845.50"
"04/07/2024 15:45:00 - 04/07/2024 16:00:00","BZN|FI","1767.30","1606.10","1782.70","1888.10"
"04/07/2024 16:00:00 - 04/07/2024 16:15:00","BZN|FI","1652.30","1537.90","1541.10","1786.30"
"04/07/2024 16:15:00 - 04/07/2024 16:30:00","BZN|FI","1624.40","1532.80","1550.00","1751.90"
"04/07/2024 16:30:00 - 04/07/2024 16:45:00","BZN|FI","1640.40","1558.20","1562.30","1650.60"
"04/07/2024 16:45:00 - 04/07/2024 17:00:00","BZN|FI","1709.80","1626.10","1599.90","1734.40"
"04/07/2024 17:00:00 - 04/07/2024 17:15:00","BZN|FI","1880.70","1775.10","1758.90","2035.70"
"04/07/2024 17:15:00 - 04/07/2024 17:30:00","BZN|FI","1951.20","1838.50","1756.00","2189.20"
"04/07/2024 17:30:00 - 04/07/2024 17:45:00","BZN|FI","1965.20","1855.10","1751.60","2274.70"
"04/07/2024 17:45:00 - 04/07/2024 18:00:00","BZN|FI","1948.90","1836.20","1740.00","2156.30"
"04/07/2024 18:00:00 - 04/07/2024 18:15:00","BZN|FI","1871.40","1748.80","1710.50","2086.40"
"04/07/2024 18:15:00 - 04/07/2024 18:30:00","BZN|FI","1830.10","1714.10","1712.70","2283.70"
"04/07/2024 18:30:00 - 04/07/2024 18:45:00","BZN|FI","1809.40","1707.50","1715.60","2325.60"
"04/07/2024 18:45:00 - 04/07/2024 19:00:00","BZN|FI","1773.90","1706.40","1725.40","2256.20"
"04/07/2024 19:00:00 - 04/07/2024 19:15:00","BZN|FI","1721.10","1724.50","2009.00","2196.80"
"04/07/2024 19:15:00 - 04/07/2024 19:30:00","BZN|FI","1696.00","1730.00","2007.00","2072.40"
"04/07/2024 19:30:00 - 04/07/2024 19:45:00","BZN|FI","1688.80","1730.90","2004.10","1893.90"
"04/07/2024 19:45:00 - 04/07/2024 20:00:00","BZN|FI","1694.30","1727.40","1995.50","1889.50"
"04/07/2024 20:00:00 - 04/07/2024 20:15:00","BZN|FI","1720.20","1712.00","2083.10","1916.40"
"04/07/2024 20:15:00 - 04/07/2024 20:30:00","BZN|FI","1741.30","1714.80","2083.60","1970.10"
"04/07/2024 20:30:00 - 04/07/2024 20:45:00","BZN|FI","1762.50","1730.50","2088.20","1931.00"
"04/07/2024 20:45:00 - 04/07/2024 21:00:00","BZN|FI","1789.00","1750.10","2082.30","2001.60"
"04/07/2024 21:00:00 - 04/07/2024 21:15:00","BZN|FI","1818.10","1774.10","1972.00","1963.30"
"04/07/2024 21:15:00 - 04/07/2024 21:30:00","BZN|FI","1855.00","1809.00","1988.80","2015.40"
"04/07/2024 21:30:00 - 04/07/2024 21:45:00","BZN|FI","1895.50","1848.50","2013.70","2113.40"
"04/07/2024 21:45:00 - 04/07/2024 22:00:00","BZN|FI","1951.30","1911.00","2081.60","2188.40"
"04/07/2024 22:00:00 - 04/07/2024 22:15:00","BZN|FI","2032.10","2011.70","2281.40","2216.40"
"04/07/2024 22:15:00 - 04/07/2024 22:30:00","BZN|FI","2086.70","2071.20","2278.60","2295.00"
"04/07/2024 22:30:00 - 04/07/2024 22:45:00","BZN|FI","2124.70","2106.40","2271.50","2304.40"
"04/07/2024 22:45:00 - 04/07/2024 23:00:00","BZN|FI","2158.70","2129.40","2266.00","2366.30"
"04/07/2024 23:00:00 - 04/07/2024 23:15:00","BZN|FI","2185.30","2129.70","2082.90","2451.20"
"04/07/2024 23:15:00 - 04/07/2024 23:30:00","BZN|FI","2205.60","2137.50","2076.70","2494.90"
"04/07/2024 23:30:00 - 04/07/2024 23:45:00","BZN|FI","2219.20","2147.10","2065.90","2562.00"
"04/07/2024 23:45:00 - 05/07/2024 00:00:00","BZN|FI","2226.00","2151.00","2043.60","2594.10"
"05/07/2024 00:00:00 - 05/07/2024 00:15:00","BZN|FI","1953.40","2804.30","2255.60","2622.50"
"05/07/2024 00:15:00 - 05/07/2024 00:30:00","BZN|FI","1939.40","2775.80","2246.40","2629.80"
"05/07/2024 00:30:00 - 05/07/2024 00:45:00","BZN|FI","1915.00","2728.40","2229.70","2700.30"
"05/07/2024 00:45:00 - 05/07/2024 01:00:00","BZN|FI","1865.70","2624.10","2198.20","2671.00"
"05/07/2024 01:00:00 - 05/07/2024 01:15:00","BZN|FI","1780.60","2434.50","2263.00","2507.00"
"05/07/2024 01:15:00 - 05/07/2024 01:30:00","BZN|FI","1717.90","2311.20","2251.10","2207.60"
"05/07/2024 01:30:00 - 05/07/2024 01:45:00","BZN|FI","1669.00","2223.50","2231.90","2094.50"
"05/07/2024 01:45:00 - 05/07/2024 02:00:00","BZN|FI","1609.90","2142.80","2187.10","2080.80"
"05/07/2024 02:00:00 - 05/07/2024 02:15:00","BZN|FI","1536.90","2085.40","2264.70","2023.20"
"05/07/2024 02:15:00 - 05/07/2024 02:30:00","BZN|FI","1488.50","2014.30","2255.80","1939.80"
"05/07/2024 02:30:00 - 05/07/2024 02:45:00","BZN|FI","1454.50","1938.10","2239.70","1909.90"
"05/07/2024 02:45:00 - 05/07/2024 03:00:00","BZN|FI","1436.70","1859.60","2210.20","1906.80"
"05/07/2024 03:00:00 - 05/07/2024 03:15:00","BZN|FI","1445.70","1771.80","1968.70","1867.50"
"05/07/2024 03:15:00 - 05/07/2024 03:30:00","BZN|FI","1436.90","1700.10","1959.60","1742.10"
"05/07/2024 03:30:00 - 05/07/2024 03:45:00","BZN|FI","1419.10","1636.40","1943.00","1604.80"
"05/07/2024 03:45:00 - 05/07/2024 04:00:00","BZN|FI","1401.70","1587.60","1912.40","1491.70"
"05/07/2024 04:00:00 - 05/07/2024 04:15:00","BZN|FI","1380.70","1565.50","1768.10","1516.60"
"05/07/2024 04:15:00 - 05/07/2024 04:30:00","BZN|FI","1362.90","1516.50","1759.30","1506.50"
"05/07/2024 04:30:00 - 05/07/2024 04:45:00","BZN|FI","1343.50","1452.60","1739.10","1481.20"
"05/07/2024 04:45:00 - 05/07/2024 05:00:00","BZN|FI","1334.70","1379.40","1718.00","1395.30"
"05/07/2024 05:00:00 - 05/07/2024 05:15:00","BZN|FI","1347.40","1287.50","1515.70","1276.70"
"05/07/2024 05:15:00 - 05/07/2024 05:30:00","BZN|FI","1326.00","1208.60","1491.40","1219.40"
"05/07/2024 05:30:00 - 05/07/2024 05:45:00","BZN|FI","1284.20","1137.10","1451.10","1133.10"
"05/07/2024 05:45:00 - 05/07/2024 06:00:00","BZN|FI","1222.30","1063.20","1361.60","1007.00"
"05/07/2024 06:00:00 - 05/07/2024 06:15:00","BZN|FI","1126.30","987.00","1044.10","922.55"
"05/07/2024 06:15:00 - 05/07/2024 06:30:00","BZN|FI","1051.70","917.50","1029.90","881.47"
"05/07/2024 06:30:00 - 05/07/2024 06:45:00","BZN|FI","990.90","856.30","1008.40","791.68"
"05/07/2024 06:45:00 - 05/07/2024 07:00:00","BZN|FI","918.30","787.50","951.50","719.90"
"05/07/2024 07:00:00 - 05/07/2024 07:15:00","BZN|FI","828.30","701.50","646.80","703.70"
"05/07/2024 07:15:00 - 05/07/2024 07:30:00","BZN|FI","768.70","653.10","649.20","709.47"
"05/07/2024 07:30:00 - 05/07/2024 07:45:00","BZN|FI","728.80","627.70","653.30","697.27"
"05/07/2024 07:45:00 - 05/07/2024 08:00:00","BZN|FI","704.30","628.50","661.50","690.10"
"05/07/2024 08:00:00 - 05/07/2024 08:15:00","BZN|FI","704.40","671.50","626.10","670.97"
"05/07/2024 08:15:00 - 05/07/2024 08:30:00","BZN|FI","697.00","689.60","629.80","662.90"
"05/07/2024 08:30:00 - 05/07/2024 08:45:00","BZN|FI","687.50","695.60","636.50","682.27"
"05/07/2024 08:45:00 - 05/07/2024 09:00:00","BZN|FI","686.90","705.00","648.90","702.04"
"05/07/2024 09:00:00 - 05/07/2024 09:15:00","BZN|FI","695.60","712.70","736.90","724.20"
"05/07/2024 09:15:00 - 05/07/2024 09:30:00","BZN|FI","701.00","723.80","741.40","742.81"
"05/07/2024 09:30:00 - 05/07/2024 09:45:00","BZN|FI","705.30","735.70","748.00","801.72"
"05/07/2024 09:45:00 - 05/07/2024 10:00:00","BZN|FI","712.50","754.30","766.80","719.24"
"05/07/2024 10:00:00 - 05/07/2024 10:15:00","BZN|FI","722.70","785.50","798.90","654.80"
"05/07/2024 10:15:00 - 05/07/2024 10:30:00","BZN|FI","731.90","799.80","798.60","662.79"
"05/07/2024 10:30:00 - 05/07/2024 10:45:00","BZN|FI","739.20","803.60","796.90","655.84"
"05/07/2024 10:45:00 - 05/07/2024 11:00:00","BZN|FI","751.50","800.40","798.30","652.53"
"05/07/2024 11:00:00 - 05/07/2024 11:15:00","BZN|FI","772.80","785.20","831.70","713.95"
"05/07/2024 11:15:00 - 05/07/2024 11:30:00","BZN|FI","780.20","774.20","835.80","712.00"
"05/07/2024 11:30:00 - 05/07/2024 11:45:00","BZN|FI","780.90","765.80","843.60","737.99"
"05/07/2024 11:45:00 - 05/07/2024 12:00:00","BZN|FI","769.60","750.60","856.70","730.07"
"05/07/2024 12:00:00 - 05/07/2024 12:15:00","BZN|FI","736.50","725.60","765.00","812.48"
"05/07/2024 12:15:00 - 05/07/2024 12:30:00","BZN|FI","725.60","712.10","770.20","810.53"
"05/07/2024 12:30:00 - 05/07/2024 12:45:00","BZN|FI","729.00","707.00","779.70","795.47"
"05/07/2024 12:45:00 - 05/07/2024 13:00:00","BZN|FI","734.30","701.30","796.50","819.07"
"05/07/2024 13:00:00 - 05/07/2024 13:15:00","BZN|FI","742.70","693.50","908.60","889.01"
"05/07/2024 13:15:00 - 05/07/2024 13:30:00","BZN|FI","761.00","698.60","915.00","877.90"
"05/07/2024 13:30:00 - 05/07/2024 13:45:00","BZN|FI","784.40","710.70","924.80","910.54"
"05/07/2024 13:45:00 - 05/07/2024 14:00:00","BZN|FI","825.60","738.30","949.60","963.05"
"05/07/2024 14:00:00 - 05/07/2024 14:15:00","BZN|FI","896.20","791.80","1093.60","1124.30"
"05/07/2024 14:15:00 - 05/07/2024 14:30:00","BZN|FI","937.70","821.60","1094.10","1200.10"
"05/07/2024 14:30:00 - 05/07/2024 14:45:00","BZN|FI","963.60","839.00","1096.50","1193.20"
"05/07/2024 14:45:00 - 05/07/2024 15:00:00","BZN|FI","978.40","848.40","1095.50","1198.30"
"05/07/2024 15:00:00 - 05/07/2024 15:15:00","BZN|FI","970.80","840.50","1090.40","1088.70"
"05/07/2024 15:15:00 - 05/07/2024 15:30:00","BZN|FI","981.40","847.60","1097.60","989.73"
"05/07/2024 15:30:00 - 05/07/2024 15:45:00","BZN|FI","1002.70","862.40","1109.10","960.10"
"05/07/2024 15:45:00 - 05/07/2024 16:00:00","BZN|FI","1024.10","882.20","1136.50","1014.10"
"05/07/2024 16:00:00 - 05/07/2024 16:15:00","BZN|FI","1047.50","913.00","1326.10","1041.00"
"05/07/2024 16:15:00 - 05/07/2024 16:30:00","BZN|FI","1075.40","933.20","1328.20","1044.40"
"05/07/2024 16:30:00 - 05/07/2024 16:45:00","BZN|FI","1104.00","948.00","1332.00","1035.20"
"05/07/2024 16:45:00 - 05/07/2024 17:00:00","BZN|FI","1146.30","958.20","1338.60","1115.10"
"05/07/2024 17:00:00 - 05/07/2024 17:15:00","BZN|FI","1212.60","959.00","1274.70","1348.60"
"05/07/2024 17:15:00 - 05/07/2024 17:30:00","BZN|FI","1248.40","968.80","1278.40","1389.70"
"05/07/2024 17:30:00 - 05/07/2024 17:45:00","BZN|FI","1266.90","985.50","1285.90","1472.40"
"05/07/2024 17:45:00 - 05/07/2024 18:00:00","BZN|FI","1270.50","999.50","1296.70","1487.40"
"05/07/2024 18:00:00 - 05/07/2024 18:15:00","BZN|FI","1247.60","1008.50","1275.50","1578.10"
"05/07/2024 18:15:00 - 05/07/2024 18:30:00","BZN|FI","1242.20","1031.60","1283.10","1623.10"
"05/07/2024 18:30:00 - 05/07/2024 18:45:00","BZN|FI","1248.50","1063.10","1297.80","1625.40"
"05/07/2024 18:45:00 - 05/07/2024 19:00:00","BZN|FI","1245.60","1106.50","1321.60","1611.70"
"05/07/2024 19:00:00 - 05/07/2024 19:15:00","BZN|FI","1228.70","1169.30","1602.60","1614.10"
"05/07/2024 19:15:00 - 05/07/2024 19:30:00","BZN|FI","1237.90","1218.30","1613.20","1692.60"
"05/07/2024 19:30:00 - 05/07/2024 19:45:00","BZN|FI","1264.60","1261.40","1631.90","1708.50"
"05/07/2024 19:45:00 - 05/07/2024 20:00:00","BZN|FI","1302.70","1299.80","1668.30","1627.50"
"05/07/2024 20:00:00 - 05/07/2024 20:15:00","BZN|FI","1357.30","1326.00","1866.60","1591.10"
"05/07/2024 20:15:00 - 05/07/2024 20:30:00","BZN|FI","1413.70","1368.80","1878.10","1635.20"
"05/07/2024 20:30:00 - 05/07/2024 20:45:00","BZN|FI","1472.50","1420.30","1896.80","1620.50"
"05/07/2024 20:45:00 - 05/07/2024 21:00:00","BZN|FI","1545.50","1483.30","1939.30","1564.60"
"05/07/2024 21:00:00 - 05/07/2024 21:15:00","BZN|FI","1637.60","1567.00","2006.00","1546.40"
"05/07/2024 21:15:00 - 05/07/2024 21:30:00","BZN|FI","1717.20","1631.60","2013.10","1570.90"
"05/07/2024 21:30:00 - 05/07/2024 21:45:00","BZN|FI","1787.10","1682.70","2025.60","1723.90"
"05/07/2024 21:45:00 - 05/07/2024 22:00:00","BZN|FI","1867.60","1737.50","2050.40","1868.80"
"05/07/2024 22:00:00 - 05/07/2024 22:15:00","BZN|FI","1965.80","1799.10","1974.90","1953.80"
"05/07/2024 22:15:00 - 05/07/2024 22:30:00","BZN|FI","2032.80","1838.30","1979.80","2039.30"
"05/07/2024 22:30:00 - 05/07/2024 22:45:00","BZN|FI","2079.50","1863.30","1988.40","2221.30"
"05/07/2024 22:45:00 - 05/07/2024 23:00:00","BZN|FI","2110.80","1870.20","2005.70","2320.00"
"05/07/2024 23:00:00 - 05/07/2024 23:15:00","BZN|FI","2118.10","1848.80","1901.40","2491.30"
"05/07/2024 23:15:00 - 05/07/2024 23:30:00","BZN|FI","2131.00","1844.00","1909.10","2604.20"
"05/07/2024 23:30:00 - 05/07/2024 23:45:00","BZN|FI","2143.80","1847.30","1923.00","2313.50"
"05/07/2024 23:45:00 - 06/07/2024 00:00:00","BZN|FI","2149.40","1847.60","1949.20","2265.30"
"06/07/2024 00:00:00 - 06/07/2024 00:15:00","BZN|FI","2143.70","2605.10","2301.70","2375.30"
"06/07/2024 00:15:00 - 06/07/2024 00:30:00","BZN|FI","2144.70","2606.00","2303.70","2444.90"
"06/07/2024 00:30:00 - 06/07/2024 00:45:00","BZN|FI","2145.90","2608.20","2307.40","2460.50"
"06/07/2024 00:45:00 - 06/07/2024 01:00:00","BZN|FI","2150.60","2610.30","2313.40","2436.50"
"06/07/2024 01:00:00 - 06/07/2024 01:15:00","BZN|FI","2161.60","2611.20","2459.40","2495.70"
"06/07/2024 01:15:00 - 06/07/2024 01:30:00","BZN|FI","2164.90","2616.40","2458.60","2591.10"
"06/07/2024 01:30:00 - 06/07/2024 01:45:00","BZN|FI","2162.90","2625.40","2457.00","2622.60"
"06/07/2024 01:45:00 - 06/07/2024 02:00:00","BZN|FI","2160.30","2635.20","2455.00","2561.80"
"06/07/2024 02:00:00 - 06/07/2024 02:15:00","BZN|FI","2157.30","2644.90","2477.40","2541.50"
"06/07/2024 02:15:00 - 06/07/2024 02:30:00","BZN|FI","2148.60","2660.80","2474.10","2580.00"
"06/07/2024 02:30:00 - 06/07/2024 02:45:00","BZN|FI","2134.00","2678.30","2467.00","2633.10"
"06/07/2024 02:45:00 - 06/07/2024 03:00:00","BZN|FI","2119.60","2709.50","2458.10","2714.00"
"06/07/2024 03:00:00 - 06/07/2024 03:15:00","BZN|FI","2108.50","2765.20","2517.20","2792.80"
