"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"28/02/2025 12:30:00 - 28/02/2025 12:45:00","BZN|FI","866.30","901.80","821.60","951.96"
"28/02/2025 12:45:00 - 28/02/2025 13:00:00","BZN|FI","870.40","915.70","829.60","934.73"
"28/02/2025 13:00:00 - 28/02/2025 13:15:00","BZN|FI","899.00","924.20","890.20","925.17"
"28/02/2025 13:15:00 - 28/02/2025 13:30:00","BZN|FI","928.20","943.70","911.30","869.31"
"28/02/2025 13:30:00 - 28/02/2025 13:45:00","BZN|FI","957.40","956.80","932.30","893.45"
"28/02/2025 13:45:00 - 28/02/2025 14:00:00","BZN|FI","986.70","976.30","953.40","936.47"
"28/02/2025 14:00:00 - 28/02/2025 14:15:00","BZN|FI","999.00","976.30","1073.20","915.30"
"28/02/2025 14:15:00 - 28/02/2025 14:30:00","BZN|FI","1065.50","1019.60","1120.00","846.12"
"28/02/2025 14:30:00 - 28/02/2025 14:45:00","BZN|FI","1132.10","1062.80","1166.80","801.48"
"28/02/2025 14:45:00 - 28/02/2025 15:00:00","BZN|FI","1198.60","1106.10","1213.60","782.39"
"28/02/2025 15:00:00 - 28/02/2025 15:15:00","BZN|FI","1300.80","1167.90","1371.20","757.16"
"28/02/2025 15:15:00 - 28/02/2025 15:30:00","BZN|FI","1416.90","1253.60","1437.00","794.13"
"28/02/2025 15:30:00 - 28/02/2025 15:45:00","BZN|FI","1533.10","1339.30","1502.80","883.55"
"28/02/2025 15:45:00 - 28/02/2025 16:00:00","BZN|FI","1649.30","1425.10","1568.70","978.92"
"28/02/2025 16:00:00 - 28/02/2025 16:15:00","BZN|FI","1840.60","1574.70","1794.50","1116.90"
"28/02/2025 16:15:00 - 28/02/2025 16:30:00","BZN|FI","1965.80","1676.20","1842.30","1233.00"
"28/02/2025 16:30:00 - 28/02/2025 16:45:00","BZN|FI","2090.90","1777.80","1890.10","1403.60"
"28/02/2025 16:45:00 - 28/02/2025 17:00:00","BZN|FI","2216.10","1879.40","1937.90","1564.50"
"28/02/2025 17:00:00 - 28/02/2025 17:15:00","BZN|FI","2320.80","1987.70","1916.60","1765.00"
"28/02/2025 17:15:00 - 28/02/2025 17:30:00","BZN|FI","2424.40","2068.60","1952.90","2033.80"
"28/02/2025 17:30:00 - 28/02/2025 17:45:00","BZN|FI","2528.10","2149.50","1989.20","2177.40"
"28/02/2025 17:45:00 - 28/02/2025 18:00:00","BZN|FI","2631.70","2230.40","2025.60","2260.40"
"28/02/2025 18:00:00 - 28/02/2025 18:15:00","BZN|FI","2724.40","2280.60","2126.30","2378.20"
"28/02/2025 18:15:00 - 28/02/2025 18:30:00","BZN|FI","2813.20","2343.00","2159.30","2458.50"
"28/02/2025 18:30:00 - 28/02/2025 18:45:00","BZN|FI","2901.90","2405.30","2192.40","2579.50"
"28/02/2025 18:45:00 - 28/02/2025 19:00:00","BZN|FI","2990.60","2467.70","2225.40","2660.80"
"28/02/2025 19:00:00 - 28/02/2025 19:15:00","BZN|FI","3085.20","2533.60","2638.60","2714.20"
"28/02/2025 19:15:00 - 28/02/2025 19:30:00","BZN|FI","3152.50","2583.00","2654.20","2783.90"
"28/02/2025 19:30:00 - 28/02/2025 19:45:00","BZN|FI","3219.70","2632.50","2669.80","2840.10"
"28/02/2025 19:45:00 - 28/02/2025 20:00:00","BZN|FI","3287.00","2682.00","2685.40","2798.80"
"28/02/2025 20:00:00 - 28/02/2025 20:15:00","BZN|FI","3332.80","2712.30","2952.10","2765.10"
"28/02/2025 20:15:00 - 28/02/2025 20:30:00","BZN|FI","3374.60","2750.80","2952.20","2768.90"
"28/02/2025 20:30:00 - 28/02/2025 20:45:00","BZN|FI","3416.40","2789.30","2952.40","2776.10"
"28/02/2025 20:45:00 - 28/02/2025 21:00:00","BZN|FI","3458.10","2827.80","2952.50","2699.50"
"28/02/2025 21:00:00 - 28/02/2025 21:15:00","BZN|FI","3513.30","2874.70","3077.00","2664.10"
"28/02/2025 21:15:00 - 28/02/2025 21:30:00","BZN|FI","3518.60","2902.10","3073.20","2648.30"
"28/02/2025 21:30:00 - 28/02/2025 21:45:00","BZN|FI","3522.10","2929.50","3070.70","2648.80"
"28/02/2025 21:45:00 - 28/02/2025 22:00:00","BZN|FI","3527.40","2956.90","3067.00","2596.60"
"28/02/2025 22:00:00 - 28/02/2025 22:15:00","BZN|FI","3527.40","2974.60","2992.60","2558.50"
"28/02/2025 22:15:00 - 28/02/2025 22:30:00","BZN|FI","3531.00","3004.00","2982.80","2562.50"
"28/02/2025 22:30:00 - 28/02/2025 22:45:00","BZN|FI","3531.00","3004.00","2973.00","2461.90"
"28/02/2025 22:45:00 - 28/02/2025 23:00:00","BZN|FI","3527.40","2974.60","2963.20","2399.10"
"28/02/2025 23:00:00 - 28/02/2025 23:15:00","BZN|FI","3386.50","2903.50","2776.20","2361.80"
"28/02/2025 23:15:00 - 28/02/2025 23:30:00","BZN|FI","3362.70","2889.20","2767.70","2241.40"
"28/02/2025 23:30:00 - 28/02/2025 23:45:00","BZN|FI","3339.00","2875.00","2759.20","2201.90"
"28/02/2025 23:45:00 - 01/03/2025 00:00:00","BZN|FI","3315.20","2860.70","2750.70","2159.00"
"01/03/2025 00:00:00 - 01/03/2025 00:15:00","BZN|FI","2665.40","2216.20","2582.40","2151.90"
"01/03/2025 00:15:00 - 01/03/2025 00:30:00","BZN|FI","2623.70","2208.90","2565.60","2107.50"
"01/03/2025 00:30:00 - 01/03/2025 00:45:00","BZN|FI","2582.10","2201.60","2548.90","2072.90"
"01/03/2025 00:45:00 - 01/03/2025 01:00:00","BZN|FI","2540.40","2194.30","2532.10","2014.20"
"01/03/2025 01:00:00 - 01/03/2025 01:15:00","BZN|FI","2410.50","2169.00","2257.50","1992.90"
"01/03/2025 01:15:00 - 01/03/2025 01:30:00","BZN|FI","2330.40","2155.00","2248.20","2041.60"
"01/03/2025 01:30:00 - 01/03/2025 01:45:00","BZN|FI","2250.30","2145.70","2239.00","2129.40"
"01/03/2025 01:45:00 - 01/03/2025 02:00:00","BZN|FI","2170.20","2131.80","2229.70","2105.60"
"01/03/2025 02:00:00 - 01/03/2025 02:15:00","BZN|FI","2073.10","2131.80","2106.60","2073.30"
"01/03/2025 02:15:00 - 01/03/2025 02:30:00","BZN|FI","1999.00","2092.80","2092.40","2016.00"
"01/03/2025 02:30:00 - 01/03/2025 02:45:00","BZN|FI","1924.80","2053.90","2078.20","1955.50"
"01/03/2025 02:45:00 - 01/03/2025 03:00:00","BZN|FI","1850.70","2014.90","2064.00","1943.40"
"01/03/2025 03:00:00 - 01/03/2025 03:15:00","BZN|FI","1786.90","1931.90","2030.70","1896.70"
"01/03/2025 03:15:00 - 01/03/2025 03:30:00","BZN|FI","1727.30","1869.70","2007.30","1771.00"
"01/03/2025 03:30:00 - 01/03/2025 03:45:00","BZN|FI","1667.60","1807.60","1983.90","1735.80"
"01/03/2025 03:45:00 - 01/03/2025 04:00:00","BZN|FI","1608.00","1745.50","1960.60","1708.10"
"01/03/2025 04:00:00 - 01/03/2025 04:15:00","BZN|FI","1557.60","1678.10","1848.80","1670.00"
"01/03/2025 04:15:00 - 01/03/2025 04:30:00","BZN|FI","1509.10","1610.20","1823.60","1582.50"
"01/03/2025 04:30:00 - 01/03/2025 04:45:00","BZN|FI","1460.60","1542.40","1798.40","1462.30"
"01/03/2025 04:45:00 - 01/03/2025 05:00:00","BZN|FI","1412.10","1474.50","1773.10","1355.30"
"01/03/2025 05:00:00 - 01/03/2025 05:15:00","BZN|FI","1379.50","1367.00","1571.50","1313.40"
"01/03/2025 05:15:00 - 01/03/2025 05:30:00","BZN|FI","1332.80","1313.60","1545.70","1241.80"
"01/03/2025 05:30:00 - 01/03/2025 05:45:00","BZN|FI","1286.10","1278.00","1519.80","1206.20"
"01/03/2025 05:45:00 - 01/03/2025 06:00:00","BZN|FI","1239.40","1224.60","1493.90","1221.60"
"01/03/2025 06:00:00 - 01/03/2025 06:15:00","BZN|FI","1191.80","1224.60","1241.90","1212.50"
"01/03/2025 06:15:00 - 01/03/2025 06:30:00","BZN|FI","1138.00","1187.10","1222.30","1165.80"
"01/03/2025 06:30:00 - 01/03/2025 06:45:00","BZN|FI","1084.20","1149.50","1202.70","1096.90"
"01/03/2025 06:45:00 - 01/03/2025 07:00:00","BZN|FI","1030.40","1112.00","1183.20","1017.40"
"01/03/2025 07:00:00 - 01/03/2025 07:15:00","BZN|FI","972.20","1071.30","1033.10","952.67"
"01/03/2025 07:15:00 - 01/03/2025 07:30:00","BZN|FI","910.20","1020.80","1001.20","895.18"
"01/03/2025 07:30:00 - 01/03/2025 07:45:00","BZN|FI","848.20","970.30","969.30","844.97"
"01/03/2025 07:45:00 - 01/03/2025 08:00:00","BZN|FI","786.30","919.80","937.50","793.30"
"01/03/2025 08:00:00 - 01/03/2025 08:15:00","BZN|FI","688.70","837.40","810.80","742.67"
"01/03/2025 08:15:00 - 01/03/2025 08:30:00","BZN|FI","639.80","788.60","787.20","706.61"
"01/03/2025 08:30:00 - 01/03/2025 08:45:00","BZN|FI","590.90","739.80","763.60","669.50"
"01/03/2025 08:45:00 - 01/03/2025 09:00:00","BZN|FI","542.00","691.00","740.00","643.93"
"01/03/2025 09:00:00 - 01/03/2025 09:15:00","BZN|FI","488.30","606.50","552.90","610.27"
"01/03/2025 09:15:00 - 01/03/2025 09:30:00","BZN|FI","488.00","605.50","552.90","568.34"
"01/03/2025 09:30:00 - 01/03/2025 09:45:00","BZN|FI","487.80","604.80","552.80","557.20"
"01/03/2025 09:45:00 - 01/03/2025 10:00:00","BZN|FI","487.50","603.80","552.80","522.77"
"01/03/2025 10:00:00 - 01/03/2025 10:15:00","BZN|FI","487.50","603.80","594.50","514.87"
"01/03/2025 10:15:00 - 01/03/2025 10:30:00","BZN|FI","487.30","603.20","596.40","510.58"
"01/03/2025 10:30:00 - 01/03/2025 10:45:00","BZN|FI","487.30","603.20","597.60","516.04"
"01/03/2025 10:45:00 - 01/03/2025 11:00:00","BZN|FI","487.50","603.80","599.50","541.49"
"01/03/2025 11:00:00 - 01/03/2025 11:15:00","BZN|FI","491.40","615.10","627.80","566.74"
"01/03/2025 11:15:00 - 01/03/2025 11:30:00","BZN|FI","499.40","626.50","636.10","567.61"
"01/03/2025 11:30:00 - 01/03/2025 11:45:00","BZN|FI","507.50","637.90","644.50","550.67"
"01/03/2025 11:45:00 - 01/03/2025 12:00:00","BZN|FI","515.60","649.40","652.90","558.43"
"01/03/2025 12:00:00 - 01/03/2025 12:15:00","BZN|FI","528.10","668.70","667.60","575.16"
"01/03/2025 12:15:00 - 01/03/2025 12:30:00","BZN|FI","543.90","686.10","679.20","587.40"
"01/03/2025 12:30:00 - 01/03/2025 12:45:00","BZN|FI","559.70","703.50","690.80","601.93"
"01/03/2025 12:45:00 - 01/03/2025 13:00:00","BZN|FI","575.50","720.90","702.40","617.94"
"01/03/2025 13:00:00 - 01/03/2025 13:15:00","BZN|FI","594.20","742.40","741.90","632.49"
"01/03/2025 13:15:00 - 01/03/2025 13:30:00","BZN|FI","618.00","761.70","763.30","645.60"
"01/03/2025 13:30:00 - 01/03/2025 13:45:00","BZN|FI","641.80","781.00","784.70","660.55"
"01/03/2025 13:45:00 - 01/03/2025 14:00:00","BZN|FI","665.60","800.40","806.10","717.79"
"01/03/2025 14:00:00 - 01/03/2025 14:15:00","BZN|FI","682.60","805.80","872.20","753.61"
"01/03/2025 14:15:00 - 01/03/2025 14:30:00","BZN|FI","722.30","834.90","902.90","758.03"
"01/03/2025 14:30:00 - 01/03/2025 14:45:00","BZN|FI","762.00","864.10","933.60","810.92"
"01/03/2025 14:45:00 - 01/03/2025 15:00:00","BZN|FI","801.60","893.20","964.30","876.92"
"01/03/2025 15:00:00 - 01/03/2025 15:15:00","BZN|FI","832.30","908.00","1050.50","943.70"
"01/03/2025 15:15:00 - 01/03/2025 15:30:00","BZN|FI","908.90","972.30","1111.90","975.32"
"01/03/2025 15:30:00 - 01/03/2025 15:45:00","BZN|FI","985.40","1036.50","1173.30","996.04"
"01/03/2025 15:45:00 - 01/03/2025 16:00:00","BZN|FI","1062.00","1100.80","1234.70","1064.10"
"01/03/2025 16:00:00 - 01/03/2025 16:15:00","BZN|FI","1173.90","1199.10","1453.80","1164.20"
"01/03/2025 16:15:00 - 01/03/2025 16:30:00","BZN|FI","1294.40","1308.70","1535.30","1328.30"
"01/03/2025 16:30:00 - 01/03/2025 16:45:00","BZN|FI","1415.00","1418.30","1616.90","1458.20"
"01/03/2025 16:45:00 - 01/03/2025 17:00:00","BZN|FI","1535.50","1527.90","1698.50","1589.00"
"01/03/2025 17:00:00 - 01/03/2025 17:15:00","BZN|FI","1724.20","1697.60","2062.10","1781.10"
"01/03/2025 17:15:00 - 01/03/2025 17:30:00","BZN|FI","1849.10","1820.00","2133.20","1919.40"
"01/03/2025 17:30:00 - 01/03/2025 17:45:00","BZN|FI","1974.00","1942.50","2204.30","2024.50"
"01/03/2025 17:45:00 - 01/03/2025 18:00:00","BZN|FI","2099.00","2065.00","2275.40","2126.20"
"01/03/2025 18:00:00 - 01/03/2025 18:15:00","BZN|FI","2200.90","2190.30","2588.20","2248.70"
"01/03/2025 18:15:00 - 01/03/2025 18:30:00","BZN|FI","2303.00","2292.20","2643.30","2415.70"
"01/03/2025 18:30:00 - 01/03/2025 18:45:00","BZN|FI","2405.10","2394.20","2698.50","2539.90"
"01/03/2025 18:45:00 - 01/03/2025 19:00:00","BZN|FI","2507.30","2496.10","2753.60","2664.70"
"01/03/2025 19:00:00 - 01/03/2025 19:15:00","BZN|FI","2599.10","2584.70","2998.90","2809.40"
"01/03/2025 19:15:00 - 01/03/2025 19:30:00","BZN|FI","2685.40","2659.50","3044.40","2883.30"
"01/03/2025 19:30:00 - 01/03/2025 19:45:00","BZN|FI","2771.80","2734.30","3089.90","2882.80"
"01/03/2025 19:45:00 - 01/03/2025 20:00:00","BZN|FI","2858.10","2809.10","3135.40","2898.40"
"01/03/2025 20:00:00 - 01/03/2025 20:15:00","BZN|FI","2947.50","2871.30","3334.80","2868.40"
"01/03/2025 20:15:00 - 01/03/2025 20:30:00","BZN|FI","3012.20","2918.20","3372.70","2847.90"
"01/03/2025 20:30:00 - 01/03/2025 20:45:00","BZN|FI","3077.00","2965.10","3410.50","2977.60"
"01/03/2025 20:45:00 - 01/03/2025 21:00:00","BZN|FI","3141.80","3012.00","3448.40","3141.10"
"01/03/2025 21:00:00 - 01/03/2025 21:15:00","BZN|FI","3187.20","3036.80","3627.30","3317.60"
"01/03/2025 21:15:00 - 01/03/2025 21:30:00","BZN|FI","3227.00","3060.40","3642.50","3532.90"
"01/03/2025 21:30:00 - 01/03/2025 21:45:00","BZN|FI","3266.80","3084.00","3657.70","3618.70"
"01/03/2025 21:45:00 - 01/03/2025 22:00:00","BZN|FI","3306.60","3107.70","3672.90","3622.70"
"01/03/2025 22:00:00 - 01/03/2025 22:15:00","BZN|FI","3324.10","3121.10","3581.10","3648.10"
"01/03/2025 22:15:00 - 01/03/2025 22:30:00","BZN|FI","3350.00","3128.40","3580.60","3732.00"
"01/03/2025 22:30:00 - 01/03/2025 22:45:00","BZN|FI","3375.90","3133.30","3580.10","3760.60"
"01/03/2025 22:45:00 - 01/03/2025 23:00:00","BZN|FI","3401.90","3140.60","3579.60","3711.40"
"01/03/2025 23:00:00 - 01/03/2025 23:15:00","BZN|FI","3436.10","3140.60","3751.90","3653.10"
"01/03/2025 23:15:00 - 01/03/2025 23:30:00","BZN|FI","3448.30","3142.20","3753.80","3710.30"
"01/03/2025 23:30:00 - 01/03/2025 23:45:00","BZN|FI","3460.40","3143.80","3755.10","3729.30"
"01/03/2025 23:45:00 - 02/03/2025 00:00:00","BZN|FI","3472.60","3145.50","3757.10","3538.50"
"02/03/2025 00:00:00 - 02/03/2025 00:15:00","BZN|FI","3767.50","3852.90","3842.00","3685.00"
"02/03/2025 00:15:00 - 02/03/2025 00:30:00","BZN|FI","3771.80","3855.40","3863.50","3786.60"
"02/03/2025 00:30:00 - 02/03/2025 00:45:00","BZN|FI","3776.10","3857.90","3885.00","3824.50"
"02/03/2025 00:45:00 - 02/03/2025 01:00:00","BZN|FI","3780.50","3860.40","3906.50","3841.40"
"02/03/2025 01:00:00 - 02/03/2025 01:15:00","BZN|FI","3792.40","3871.50","4011.20","3669.80"
"02/03/2025 01:15:00 - 02/03/2025 01:30:00","BZN|FI","3801.80","3878.90","4025.40","3682.60"
"02/03/2025 01:30:00 - 02/03/2025 01:45:00","BZN|FI","3811.10","3878.90","4039.60","3681.50"
"02/03/2025 01:45:00 - 02/03/2025 02:00:00","BZN|FI","3820.50","3871.50","4053.80","3718.80"
"02/03/2025 02:00:00 - 02/03/2025 02:15:00","BZN|FI","3837.70","3831.50","4122.60","3636.00"
"02/03/2025 02:15:00 - 02/03/2025 02:30:00","BZN|FI","3846.10","3809.70","4132.40","3646.50"
"02/03/2025 02:30:00 - 02/03/2025 02:45:00","BZN|FI","3851.70","3809.70","4142.10","3593.30"
"02/03/2025 02:45:00 - 02/03/2025 03:00:00","BZN|FI","3860.10","3831.50","4151.90","3651.00"
"02/03/2025 03:00:00 - 02/03/2025 03:15:00","BZN|FI","3871.20","3887.30","4082.30","3755.50"
"02/03/2025 03:15:00 - 02/03/2025 03:30:00","BZN|FI","3871.20","3887.30","4091.60","3739.20"
"02/03/2025 03:30:00 - 02/03/2025 03:45:00","BZN|FI","3871.20","3887.30","4100.80","3678.20"
"02/03/2025 03:45:00 - 02/03/2025 04:00:00","BZN|FI","3871.20","3887.30","4110.00","3646.20"
"02/03/2025 04:00:00 - 02/03/2025 04:15:00","BZN|FI","3871.20","3887.30","4002.40","3728.60"
"02/03/2025 04:15:00 - 02/03/2025 04:30:00","BZN|FI","3895.90","3887.40","4023.40","3789.60"
"02/03/2025 04:30:00 - 02/03/2025 04:45:00","BZN|FI","3920.60","3887.50","4044.40","3835.10"
"02/03/2025 04:45:00 - 02/03/2025 05:00:00","BZN|FI","3945.40","3887.70","4065.40","3890.80"
"02/03/2025 05:00:00 - 02/03/2025 05:15:00","BZN|FI","3998.50","4010.70","4104.30","3974.60"
"02/03/2025 05:15:00 - 02/03/2025 05:30:00","BZN|FI","4072.10","4064.30","4146.10","4063.70"
"02/03/2025 05:30:00 - 02/03/2025 05:45:00","BZN|FI","4145.60","4117.90","4187.90","4028.80"
"02/03/2025 05:45:00 - 02/03/2025 06:00:00","BZN|FI","4219.20","4171.50","4229.70","4029.50"
"02/03/2025 06:00:00 - 02/03/2025 06:15:00","BZN|FI","4366.80","4219.90","4386.50","4126.60"
"02/03/2025 06:15:00 - 02/03/2025 06:30:00","BZN|FI","4453.40","4284.00","4424.50","4239.60"
"02/03/2025 06:30:00 - 02/03/2025 06:45:00","BZN|FI","4540.10","4348.20","4462.60","4287.60"
"02/03/2025 06:45:00 - 02/03/2025 07:00:00","BZN|FI","4626.70","4412.40","4500.60","4366.20"
"02/03/2025 07:00:00 - 02/03/2025 07:15:00","BZN|FI","4683.10","4510.40","4705.60","4510.90"
"02/03/2025 07:15:00 - 02/03/2025 07:30:00","BZN|FI","4762.40","4573.10","4732.10","4628.80"
"02/03/2025 07:30:00 - 02/03/2025 07:45:00","BZN|FI","4841.70","4635.70","4758.60","4689.20"
"02/03/2025 07:45:00 - 02/03/2025 08:00:00","BZN|FI","4920.90","4698.40","4785.00","4815.20"
"02/03/2025 08:00:00 - 02/03/2025 08:15:00","BZN|FI","5064.60","4774.90","4910.30","4944.50"
"02/03/2025 08:15:00 - 02/03/2025 08:30:00","BZN|FI","5114.30","4860.20","4873.90","5019.80"
"02/03/2025 08:30:00 - 02/03/2025 08:45:00","BZN|FI","5147.40","4860.20","4837.40","5044.00"
"02/03/2025 08:45:00 - 02/03/2025 09:00:00","BZN|FI","5197.00","4774.90","4800.90","5055.40"
"02/03/2025 09:00:00 - 02/03/2025 09:15:00","BZN|FI","5197.00","4712.00","4806.20","5149.90"
"02/03/2025 09:15:00 - 02/03/2025 09:30:00","BZN|FI","5230.10","4615.50","4726.10","5199.50"
"02/03/2025 09:30:00 - 02/03/2025 09:45:00","BZN|FI","5230.10","4519.00","4645.90","5196.10"
"02/03/2025 09:45:00 - 02/03/2025 10:00:00","BZN|FI","5197.00","4422.60","4565.70","5284.40"
"02/03/2025 10:00:00 - 02/03/2025 10:15:00","BZN|FI","5118.80","4071.80","4446.50","5417.90"
"02/03/2025 10:15:00 - 02/03/2025 10:30:00","BZN|FI","5091.70","4019.40","4431.20","5403.90"
"02/03/2025 10:30:00 - 02/03/2025 10:45:00","BZN|FI","5064.70","4019.40","4415.90","5386.60"
"02/03/2025 10:45:00 - 02/03/2025 11:00:00","BZN|FI","5037.60","4071.80","4400.60","5360.10"
"02/03/2025 11:00:00 - 02/03/2025 11:15:00","BZN|FI","5007.30","4114.50","4573.10","5207.40"
"02/03/2025 11:15:00 - 02/03/2025 11:30:00","BZN|FI","4986.60","4155.80","4559.70","5175.90"
"02/03/2025 11:30:00 - 02/03/2025 11:45:00","BZN|FI","4986.60","4197.10","4546.30","5140.00"
"02/03/2025 11:45:00 - 02/03/2025 12:00:00","BZN|FI","5007.30","4238.50","4533.00","5121.60"
"02/03/2025 12:00:00 - 02/03/2025 12:15:00","BZN|FI","5038.40","4356.50","5021.10","5021.50"
"02/03/2025 12:15:00 - 02/03/2025 12:30:00","BZN|FI","5059.10","4396.20","4983.70","5052.70"
"02/03/2025 12:30:00 - 02/03/2025 12:45:00","BZN|FI","5059.10","4396.20","4946.30","5111.50"
"02/03/2025 12:45:00 - 02/03/2025 13:00:00","BZN|FI","5038.40","4356.50","4909.00","5101.70"
"02/03/2025 13:00:00 - 02/03/2025 13:15:00","BZN|FI","5017.70","4338.00","4778.10","5015.40"
"02/03/2025 13:15:00 - 02/03/2025 13:30:00","BZN|FI","4987.90","4297.40","4740.20","4892.40"
"02/03/2025 13:30:00 - 02/03/2025 13:45:00","BZN|FI","4958.10","4256.80","4702.20","4812.20"
"02/03/2025 13:45:00 - 02/03/2025 14:00:00","BZN|FI","4928.40","4216.20","4664.30","4608.30"
"02/03/2025 14:00:00 - 02/03/2025 14:15:00","BZN|FI","4820.40","4079.40","4591.00","4443.40"
"02/03/2025 14:15:00 - 02/03/2025 14:30:00","BZN|FI","4800.60","4058.50","4568.60","4308.00"
"02/03/2025 14:30:00 - 02/03/2025 14:45:00","BZN|FI","4800.60","4044.50","4546.30","4243.70"
"02/03/2025 14:45:00 - 02/03/2025 15:00:00","BZN|FI","4820.40","4023.60","4524.00","4238.50"
"02/03/2025 15:00:00 - 02/03/2025 15:15:00","BZN|FI","4851.40","4023.60","4430.00","4349.40"
"02/03/2025 15:15:00 - 02/03/2025 15:30:00","BZN|FI","4857.90","4009.60","4438.70","4394.80"
"02/03/2025 15:30:00 - 02/03/2025 15:45:00","BZN|FI","4862.20","4009.60","4447.40","4319.50"
"02/03/2025 15:45:00 - 02/03/2025 16:00:00","BZN|FI","4868.70","4023.60","4456.00","4377.70"
"02/03/2025 16:00:00 - 02/03/2025 16:15:00","BZN|FI","4868.70","4119.40","4366.50","4406.40"
"02/03/2025 16:15:00 - 02/03/2025 16:30:00","BZN|FI","4874.30","4146.50","4387.90","4446.20"
"02/03/2025 16:30:00 - 02/03/2025 16:45:00","BZN|FI","4880.00","4173.50","4409.20","4523.30"
"02/03/2025 16:45:00 - 02/03/2025 17:00:00","BZN|FI","4885.70","4200.60","4430.60","4609.20"
"02/03/2025 17:00:00 - 02/03/2025 17:15:00","BZN|FI","4899.70","4218.40","4713.10","4699.20"
"02/03/2025 17:15:00 - 02/03/2025 17:30:00","BZN|FI","4911.00","4247.60","4694.80","4682.20"
"02/03/2025 17:30:00 - 02/03/2025 17:45:00","BZN|FI","4911.00","4247.60","4676.50","4650.60"
"02/03/2025 17:45:00 - 02/03/2025 18:00:00","BZN|FI","4899.70","4218.40","4658.20","4449.60"
"02/03/2025 18:00:00 - 02/03/2025 18:15:00","BZN|FI","4743.30","4132.20","4649.90","4203.60"
"02/03/2025 18:15:00 - 02/03/2025 18:30:00","BZN|FI","4661.40","4045.00","4605.90","4012.30"
"02/03/2025 18:30:00 - 02/03/2025 18:45:00","BZN|FI","4579.40","3957.80","4561.80","3982.30"
"02/03/2025 18:45:00 - 02/03/2025 19:00:00","BZN|FI","4497.50","3870.60","4517.70","4061.90"
"02/03/2025 19:00:00 - 02/03/2025 19:15:00","BZN|FI","4394.60","3717.70","4415.80","4148.70"
"02/03/2025 19:15:00 - 02/03/2025 19:30:00","BZN|FI","4298.10","3596.10","4350.60","4093.40"
"02/03/2025 19:30:00 - 02/03/2025 19:45:00","BZN|FI","4201.70","3474.50","4285.40","4061.10"
"02/03/2025 19:45:00 - 02/03/2025 20:00:00","BZN|FI","4105.30","3352.90","4220.20","3912.10"
"02/03/2025 20:00:00 - 02/03/2025 20:15:00","BZN|FI","4027.50","3215.00","3705.60","3757.20"
"02/03/2025 20:15:00 - 02/03/2025 20:30:00","BZN|FI","3908.60","3090.80","3611.90","3488.60"
"02/03/2025 20:30:00 - 02/03/2025 20:45:00","BZN|FI","3789.60","2966.60","3518.10","3212.30"
"02/03/2025 20:45:00 - 02/03/2025 21:00:00","BZN|FI","3670.70","2842.50","3424.40","2940.60"
"02/03/2025 21:00:00 - 02/03/2025 21:15:00","BZN|FI","3483.50","2676.70","3119.20","2843.20"
"02/03/2025 21:15:00 - 02/03/2025 21:30:00","BZN|FI","3360.10","2586.90","3045.90","2760.00"
"02/03/2025 21:30:00 - 02/03/2025 21:45:00","BZN|FI","3236.70","2497.10","2972.50","2670.70"
"02/03/2025 21:45:00 - 02/03/2025 22:00:00","BZN|FI","3113.30","2407.30","2899.10","2642.10"
"02/03/2025 22:00:00 - 02/03/2025 22:15:00","BZN|FI","2883.00","2337.60","2383.10","2615.00"
"02/03/2025 22:15:00 - 02/03/2025 22:30:00","BZN|FI","2867.10","2282.90","2352.40","2699.50"
"02/03/2025 22:30:00 - 02/03/2025 22:45:00","BZN|FI","2856.40","2282.90","2321.60","2592.80"
"02/03/2025 22:45:00 - 02/03/2025 23:00:00","BZN|FI","2840.50","2337.60","2290.90","2464.40"
"02/03/2025 23:00:00 - 02/03/2025 23:15:00","BZN|FI","2840.50","2419.60","2143.00","2679.30"
"02/03/2025 23:15:00 - 02/03/2025 23:30:00","BZN|FI","2836.90","2437.90","2130.40","2689.80"
"02/03/2025 23:30:00 - 02/03/2025 23:45:00","BZN|FI","2833.40","2456.10","2117.80","2340.30"
"02/03/2025 23:45:00 - 03/03/2025 00:00:00","BZN|FI","2829.80","2474.30","2105.20","2092.80"
"03/03/2025 00:00:00 - 03/03/2025 00:15:00","BZN|FI","2103.70","1889.20","2229.10","2030.10"
"03/03/2025 00:15:00 - 03/03/2025 00:30:00","BZN|FI","2120.30","1873.30","2236.00","1844.90"
"03/03/2025 00:30:00 - 03/03/2025 00:45:00","BZN|FI","2136.90","1857.40","2240.50","1716.80"
"03/03/2025 00:45:00 - 03/03/2025 01:00:00","BZN|FI","2153.50","1841.50","2247.40","1659.10"
