"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"11/01/2022 11:00:00 - 11/01/2022 12:00:00","BZN|FI","2579.74","2556.29","2443.12","2438.70"
"11/01/2022 12:00:00 - 11/01/2022 13:00:00","BZN|FI","2595.26","2592.40","2456.87","2454.10"
"11/01/2022 13:00:00 - 11/01/2022 14:00:00","BZN|FI","2608.94","2618.32","2452.25","2452.40"
"11/01/2022 14:00:00 - 11/01/2022 15:00:00","BZN|FI","2616.99","2625.45","2476.77","2476.90"
"11/01/2022 15:00:00 - 11/01/2022 16:00:00","BZN|FI","2614.73","2619.15","2367.84","2365.90"
"11/01/2022 16:00:00 - 11/01/2022 17:00:00","BZN|FI","2600.04","2600.45","2351.57","2344.10"
"11/01/2022 17:00:00 - 11/01/2022 18:00:00","BZN|FI","2569.82","2578.02","2272.67","2263.90"
"11/01/2022 18:00:00 - 11/01/2022 19:00:00","BZN|FI","2529.05","2553.41","2320.05","2308.30"
"11/01/2022 19:00:00 - 11/01/2022 20:00:00","BZN|FI","2496.51","2526.55","2362.59","2351.70"
"11/01/2022 20:00:00 - 11/01/2022 21:00:00","BZN|FI","2465.65","2491.48","2376.15","2368.80"
"11/01/2022 21:00:00 - 11/01/2022 22:00:00","BZN|FI","2433.25","2455.80","2357.37","2347.10"
"11/01/2022 22:00:00 - 11/01/2022 23:00:00","BZN|FI","2376.00","2401.84","2334.18","2294.10"
"11/01/2022 23:00:00 - 12/01/2022 00:00:00","BZN|FI","2317.79","2333.45","2293.65","2271.60"
"12/01/2022 00:00:00 - 12/01/2022 01:00:00","BZN|FI","2331.17","2200.39","2200.60","2182.10"
"12/01/2022 01:00:00 - 12/01/2022 02:00:00","BZN|FI","2292.75","2117.99","2116.91","2088.40"
"12/01/2022 02:00:00 - 12/01/2022 03:00:00","BZN|FI","2275.76","2096.34","2093.60","2070.30"
"12/01/2022 03:00:00 - 12/01/2022 04:00:00","BZN|FI","2269.90","2045.68","2042.42","2015.30"
"12/01/2022 04:00:00 - 12/01/2022 05:00:00","BZN|FI","2265.28","2105.14","2102.72","2067.90"
"12/01/2022 05:00:00 - 12/01/2022 06:00:00","BZN|FI","2282.51","2150.09","2147.84","2126.90"
"12/01/2022 06:00:00 - 12/01/2022 07:00:00","BZN|FI","2334.12","2232.74","2213.91","2210.70"
"12/01/2022 07:00:00 - 12/01/2022 08:00:00","BZN|FI","2399.07","2317.68","2261.06","2260.60"
"12/01/2022 08:00:00 - 12/01/2022 09:00:00","BZN|FI","2478.66","2399.69","2303.01","2291.80"
"12/01/2022 09:00:00 - 12/01/2022 10:00:00","BZN|FI","2559.90","2486.42","2405.77","2384.30"
"12/01/2022 10:00:00 - 12/01/2022 11:00:00","BZN|FI","2629.62","2579.73","2524.69","2510.50"
"12/01/2022 11:00:00 - 12/01/2022 12:00:00","BZN|FI","2687.12","2654.25","2594.16","2586.90"
"12/01/2022 12:00:00 - 12/01/2022 13:00:00","BZN|FI","2729.39","2713.35","2544.50","2541.00"
"12/01/2022 13:00:00 - 12/01/2022 14:00:00","BZN|FI","2757.29","2764.61","2610.07","2613.20"
"12/01/2022 14:00:00 - 12/01/2022 15:00:00","BZN|FI","2772.72","2779.77","2625.85","2634.90"
"12/01/2022 15:00:00 - 12/01/2022 16:00:00","BZN|FI","2781.80","2791.23","2583.87","2591.40"
"12/01/2022 16:00:00 - 12/01/2022 17:00:00","BZN|FI","2790.00","2799.81","2584.90","2590.30"
"12/01/2022 17:00:00 - 12/01/2022 18:00:00","BZN|FI","2792.04","2794.74","2599.34","2603.00"
"12/01/2022 18:00:00 - 12/01/2022 19:00:00","BZN|FI","2778.13","2778.75","2621.96","2623.20"
"12/01/2022 19:00:00 - 12/01/2022 20:00:00","BZN|FI","2762.63","2767.99","2611.42","2625.40"
"12/01/2022 20:00:00 - 12/01/2022 21:00:00","BZN|FI","2741.84","2752.69","2572.80","2602.40"
"12/01/2022 21:00:00 - 12/01/2022 22:00:00","BZN|FI","2743.87","2743.94","2584.50","2604.40"
"12/01/2022 22:00:00 - 12/01/2022 23:00:00","BZN|FI","2746.75","2742.18","2610.49","2616.30"
"12/01/2022 23:00:00 - 13/01/2022 00:00:00","BZN|FI","2757.73","2752.94","2657.04","2638.10"
"13/01/2022 00:00:00 - 13/01/2022 01:00:00","BZN|FI","2649.24","2537.31","2577.16","2557.60"
"13/01/2022 01:00:00 - 13/01/2022 02:00:00","BZN|FI","2581.93","2471.91","2493.67","2471.60"
"13/01/2022 02:00:00 - 13/01/2022 03:00:00","BZN|FI","2561.08","2442.86","2464.79","2454.70"
"13/01/2022 03:00:00 - 13/01/2022 04:00:00","BZN|FI","2629.45","2476.91","2495.62","2480.20"
"13/01/2022 04:00:00 - 13/01/2022 05:00:00","BZN|FI","2689.29","2511.01","2543.96","2524.20"
"13/01/2022 05:00:00 - 13/01/2022 06:00:00","BZN|FI","2713.22","2523.56","2562.33","2521.50"
"13/01/2022 06:00:00 - 13/01/2022 07:00:00","BZN|FI","2710.00","2555.95","2596.24","2576.00"
"13/01/2022 07:00:00 - 13/01/2022 08:00:00","BZN|FI","2683.56","2565.74","2590.84","2574.90"
"13/01/2022 08:00:00 - 13/01/2022 09:00:00","BZN|FI","2646.31","2558.55","2596.09","2565.80"
"13/01/2022 09:00:00 - 13/01/2022 10:00:00","BZN|FI","2624.24","2560.34","2577.82","2529.40"
"13/01/2022 10:00:00 - 13/01/2022 11:00:00","BZN|FI","2597.41","2552.56","2544.66","2489.40"
"13/01/2022 11:00:00 - 13/01/2022 12:00:00","BZN|FI","2555.78","2531.24","2522.81","2475.20"
"13/01/2022 12:00:00 - 13/01/2022 13:00:00","BZN|FI","2505.35","2491.29","2479.78","2436.40"
"13/01/2022 13:00:00 - 13/01/2022 14:00:00","BZN|FI","2463.40","2467.84","2514.53","2469.80"
"13/01/2022 14:00:00 - 13/01/2022 15:00:00","BZN|FI","2484.12","2484.21","2479.74","2442.10"
"13/01/2022 15:00:00 - 13/01/2022 16:00:00","BZN|FI","2510.87","2502.76","2427.70","2389.90"
"13/01/2022 16:00:00 - 13/01/2022 17:00:00","BZN|FI","2440.21","2460.42","2579.16","2569.80"
"13/01/2022 17:00:00 - 13/01/2022 18:00:00","BZN|FI","2346.36","2373.48","2527.18","2535.00"
"13/01/2022 18:00:00 - 13/01/2022 19:00:00","BZN|FI","2265.85","2318.84","2466.78","2464.30"
"13/01/2022 19:00:00 - 13/01/2022 20:00:00","BZN|FI","2324.21","2381.51","2437.74","2425.20"
"13/01/2022 20:00:00 - 13/01/2022 21:00:00","BZN|FI","2446.87","2450.97","2548.33","2538.80"
"13/01/2022 21:00:00 - 13/01/2022 22:00:00","BZN|FI","2538.72","2490.70","2557.29","2545.70"
"13/01/2022 22:00:00 - 13/01/2022 23:00:00","BZN|FI","2582.64","2530.31","2550.19","2597.10"
"13/01/2022 23:00:00 - 14/01/2022 00:00:00","BZN|FI","2605.69","2567.40","2587.85","2575.70"
"14/01/2022 00:00:00 - 14/01/2022 01:00:00","BZN|FI","2482.06","2617.65","2616.16","2599.20"
"14/01/2022 01:00:00 - 14/01/2022 02:00:00","BZN|FI","2510.25","2643.34","2641.63","2626.80"
"14/01/2022 02:00:00 - 14/01/2022 03:00:00","BZN|FI","2521.81","2605.88","2603.13","2597.50"
"14/01/2022 03:00:00 - 14/01/2022 04:00:00","BZN|FI","2539.10","2531.85","2528.26","2517.00"
"14/01/2022 04:00:00 - 14/01/2022 05:00:00","BZN|FI","2537.74","2558.73","2556.75","2541.80"
"14/01/2022 05:00:00 - 14/01/2022 06:00:00","BZN|FI","2531.37","2591.07","2592.87","2578.60"
"14/01/2022 06:00:00 - 14/01/2022 07:00:00","BZN|FI","2546.20","2596.46","2648.57","2626.50"
"14/01/2022 07:00:00 - 14/01/2022 08:00:00","BZN|FI","2576.44","2592.34","2560.44","2554.90"
"14/01/2022 08:00:00 - 14/01/2022 09:00:00","BZN|FI","2611.35","2588.20","2590.82","2573.30"
"14/01/2022 09:00:00 - 14/01/2022 10:00:00","BZN|FI","2645.83","2617.01","2589.51","2577.50"
"14/01/2022 10:00:00 - 14/01/2022 11:00:00","BZN|FI","2665.75","2654.42","2602.02","2594.00"
"14/01/2022 11:00:00 - 14/01/2022 12:00:00","BZN|FI","2671.12","2668.04","2624.79","2615.00"
"14/01/2022 12:00:00 - 14/01/2022 13:00:00","BZN|FI","2667.94","2675.16","2643.28","2633.40"
"14/01/2022 13:00:00 - 14/01/2022 14:00:00","BZN|FI","2664.46","2678.10","2669.87","2709.70"
"14/01/2022 14:00:00 - 14/01/2022 15:00:00","BZN|FI","2661.04","2660.67","2768.84","2761.30"
"14/01/2022 15:00:00 - 14/01/2022 16:00:00","BZN|FI","2649.72","2635.15","2781.68","2773.20"
"14/01/2022 16:00:00 - 14/01/2022 17:00:00","BZN|FI","2652.80","2618.95","2798.84","2789.40"
"14/01/2022 17:00:00 - 14/01/2022 18:00:00","BZN|FI","2667.67","2610.96","2805.02","2794.90"
"14/01/2022 18:00:00 - 14/01/2022 19:00:00","BZN|FI","2679.44","2608.04","2793.16","2777.30"
"14/01/2022 19:00:00 - 14/01/2022 20:00:00","BZN|FI","2677.91","2599.75","2776.74","2760.10"
"14/01/2022 20:00:00 - 14/01/2022 21:00:00","BZN|FI","2649.34","2566.73","2712.17","2743.50"
"14/01/2022 21:00:00 - 14/01/2022 22:00:00","BZN|FI","2618.62","2527.75","2652.66","2688.70"
"14/01/2022 22:00:00 - 14/01/2022 23:00:00","BZN|FI","2581.04","2482.09","2608.37","2633.00"
"14/01/2022 23:00:00 - 15/01/2022 00:00:00","BZN|FI","2555.83","2455.34","2670.25","2660.20"
"15/01/2022 00:00:00 - 15/01/2022 01:00:00","BZN|FI","2439.82","2674.78","2672.50","2659.60"
"15/01/2022 01:00:00 - 15/01/2022 02:00:00","BZN|FI","2422.80","2726.71","2726.90","2710.30"
"15/01/2022 02:00:00 - 15/01/2022 03:00:00","BZN|FI","2461.03","2755.85","2757.86","2738.80"
"15/01/2022 03:00:00 - 15/01/2022 04:00:00","BZN|FI","2507.35","2759.72","2761.56","2741.70"
"15/01/2022 04:00:00 - 15/01/2022 05:00:00","BZN|FI","2541.01","2764.78","2766.20","2749.10"
"15/01/2022 05:00:00 - 15/01/2022 06:00:00","BZN|FI","2557.59","2713.21","2714.12","2694.30"
"15/01/2022 06:00:00 - 15/01/2022 07:00:00","BZN|FI","2553.64","2677.03","2685.53","2669.70"
"15/01/2022 07:00:00 - 15/01/2022 08:00:00","BZN|FI","2531.47","2619.47","2632.35","2624.90"
"15/01/2022 08:00:00 - 15/01/2022 09:00:00","BZN|FI","2495.27","2556.77","2559.33","2568.60"
"15/01/2022 09:00:00 - 15/01/2022 10:00:00","BZN|FI","2430.27","2481.52","2511.04","2508.60"
"15/01/2022 10:00:00 - 15/01/2022 11:00:00","BZN|FI","2304.89","2365.75","2333.45","2331.70"
"15/01/2022 11:00:00 - 15/01/2022 12:00:00","BZN|FI","2136.54","2212.20","2145.94","2135.60"
"15/01/2022 12:00:00 - 15/01/2022 13:00:00","BZN|FI","1984.35","2063.07","2088.95","2077.50"
"15/01/2022 13:00:00 - 15/01/2022 14:00:00","BZN|FI","1848.53","1911.31","1917.76","1911.20"
"15/01/2022 14:00:00 - 15/01/2022 15:00:00","BZN|FI","1636.12","1700.30","1674.52","1674.60"
"15/01/2022 15:00:00 - 15/01/2022 16:00:00","BZN|FI","1296.91","1415.84","1402.67","1416.20"
"15/01/2022 16:00:00 - 15/01/2022 17:00:00","BZN|FI","934.57","1037.06","1391.38","1397.00"
"15/01/2022 17:00:00 - 15/01/2022 18:00:00","BZN|FI","720.70","779.12","1282.18","1281.70"
"15/01/2022 18:00:00 - 15/01/2022 19:00:00","BZN|FI","762.14","805.54","1215.84","1219.00"
"15/01/2022 19:00:00 - 15/01/2022 20:00:00","BZN|FI","1124.89","1101.05","1498.37","1472.20"
"15/01/2022 20:00:00 - 15/01/2022 21:00:00","BZN|FI","1593.44","1536.06","2055.73","2041.00"
"15/01/2022 21:00:00 - 15/01/2022 22:00:00","BZN|FI","1932.85","1894.39","2305.56","2294.30"
"15/01/2022 22:00:00 - 15/01/2022 23:00:00","BZN|FI","2199.80","2158.54","2444.41","2434.80"
"15/01/2022 23:00:00 - 16/01/2022 00:00:00","BZN|FI","2383.03","2340.86","2523.32","2528.00"
"16/01/2022 00:00:00 - 16/01/2022 01:00:00","BZN|FI","2411.20","2581.92","2590.29","2595.60"
"16/01/2022 01:00:00 - 16/01/2022 02:00:00","BZN|FI","2447.63","2606.07","2612.18","2625.60"
"16/01/2022 02:00:00 - 16/01/2022 03:00:00","BZN|FI","2442.70","2580.14","2583.15","2566.80"
"16/01/2022 03:00:00 - 16/01/2022 04:00:00","BZN|FI","2428.53","2548.33","2552.27","2531.20"
"16/01/2022 04:00:00 - 16/01/2022 05:00:00","BZN|FI","2412.04","2532.22","2538.16","2518.90"
"16/01/2022 05:00:00 - 16/01/2022 06:00:00","BZN|FI","2414.64","2465.93","2472.64","2449.70"
"16/01/2022 06:00:00 - 16/01/2022 07:00:00","BZN|FI","2444.01","2476.79","2466.49","2437.80"
"16/01/2022 07:00:00 - 16/01/2022 08:00:00","BZN|FI","2459.52","2483.59","2484.87","2484.90"
"16/01/2022 08:00:00 - 16/01/2022 09:00:00","BZN|FI","2478.83","2478.90","2512.22","2489.40"
"16/01/2022 09:00:00 - 16/01/2022 10:00:00","BZN|FI","2506.22","2482.60","2521.21","2496.30"
"16/01/2022 10:00:00 - 16/01/2022 11:00:00","BZN|FI","2555.99","2536.47","2586.69","2564.40"
"16/01/2022 11:00:00 - 16/01/2022 12:00:00","BZN|FI","2593.79","2581.95","2618.48","2593.40"
"16/01/2022 12:00:00 - 16/01/2022 13:00:00","BZN|FI","2629.32","2624.16","2688.18","2667.80"
"16/01/2022 13:00:00 - 16/01/2022 14:00:00","BZN|FI","2665.00","2651.94","2691.82","2673.30"
"16/01/2022 14:00:00 - 16/01/2022 15:00:00","BZN|FI","2672.41","2660.27","2681.48","2662.00"
"16/01/2022 15:00:00 - 16/01/2022 16:00:00","BZN|FI","2650.72","2661.66","2719.11","2698.00"
"16/01/2022 16:00:00 - 16/01/2022 17:00:00","BZN|FI","2646.15","2666.65","2760.18","2741.40"
"16/01/2022 17:00:00 - 16/01/2022 18:00:00","BZN|FI","2661.49","2691.40","2737.16","2718.20"
"16/01/2022 18:00:00 - 16/01/2022 19:00:00","BZN|FI","2717.26","2734.92","2669.15","2645.40"
"16/01/2022 19:00:00 - 16/01/2022 20:00:00","BZN|FI","2722.71","2670.04","2491.54","2462.20"
"16/01/2022 20:00:00 - 16/01/2022 21:00:00","BZN|FI","2640.23","2512.43","2447.08","2425.60"
"16/01/2022 21:00:00 - 16/01/2022 22:00:00","BZN|FI","2548.76","2484.45","2485.28","2475.20"
"16/01/2022 22:00:00 - 16/01/2022 23:00:00","BZN|FI","2518.71","2481.09","2436.10","2329.10"
"16/01/2022 23:00:00 - 17/01/2022 00:00:00","BZN|FI","2490.23","2344.03","1975.30","1947.10"
"17/01/2022 00:00:00 - 17/01/2022 01:00:00","BZN|FI","2064.46","1913.79","1887.34","1860.90"
"17/01/2022 01:00:00 - 17/01/2022 02:00:00","BZN|FI","1969.20","1969.67","1953.78","1919.70"
"17/01/2022 02:00:00 - 17/01/2022 03:00:00","BZN|FI","2113.63","2240.23","2243.70","2190.80"
"17/01/2022 03:00:00 - 17/01/2022 04:00:00","BZN|FI","2337.18","2422.64","2424.99","2392.40"
"17/01/2022 04:00:00 - 17/01/2022 05:00:00","BZN|FI","2480.55","2479.47","2479.18","2465.60"
"17/01/2022 05:00:00 - 17/01/2022 06:00:00","BZN|FI","2578.33","2532.30","2531.06","2519.60"
"17/01/2022 06:00:00 - 17/01/2022 07:00:00","BZN|FI","2662.40","2602.73","2670.65","2644.50"
"17/01/2022 07:00:00 - 17/01/2022 08:00:00","BZN|FI","2689.56","2633.47","2695.51","2689.30"
"17/01/2022 08:00:00 - 17/01/2022 09:00:00","BZN|FI","2697.41","2671.49","2702.27","2717.80"
"17/01/2022 09:00:00 - 17/01/2022 10:00:00","BZN|FI","2702.92","2691.40","2716.82","2722.90"
"17/01/2022 10:00:00 - 17/01/2022 11:00:00","BZN|FI","2708.73","2677.84","2671.61","2667.50"
"17/01/2022 11:00:00 - 17/01/2022 12:00:00","BZN|FI","2703.01","2666.99","2704.42","2702.30"
"17/01/2022 12:00:00 - 17/01/2022 13:00:00","BZN|FI","2681.28","2656.96","2719.71","2707.30"
"17/01/2022 13:00:00 - 17/01/2022 14:00:00","BZN|FI","2661.25","2639.72","2680.62","2669.70"
"17/01/2022 14:00:00 - 17/01/2022 15:00:00","BZN|FI","2649.53","2628.17","2608.07","2613.20"
"17/01/2022 15:00:00 - 17/01/2022 16:00:00","BZN|FI","2658.11","2645.68","2735.30","2744.70"
"17/01/2022 16:00:00 - 17/01/2022 17:00:00","BZN|FI","2657.51","2660.89","2765.65","2784.60"
"17/01/2022 17:00:00 - 17/01/2022 18:00:00","BZN|FI","2653.49","2661.72","2788.48","2814.60"
"17/01/2022 18:00:00 - 17/01/2022 19:00:00","BZN|FI","2653.84","2657.57","2754.82","2776.60"
"17/01/2022 19:00:00 - 17/01/2022 20:00:00","BZN|FI","2652.62","2639.54","2720.14","2757.10"
"17/01/2022 20:00:00 - 17/01/2022 21:00:00","BZN|FI","2629.63","2602.28","2685.85","2737.40"
"17/01/2022 21:00:00 - 17/01/2022 22:00:00","BZN|FI","2597.12","2547.99","2675.15","2729.90"
"17/01/2022 22:00:00 - 17/01/2022 23:00:00","BZN|FI","2546.18","2488.26","2602.98","2688.80"
"17/01/2022 23:00:00 - 18/01/2022 00:00:00","BZN|FI","2497.11","2438.18","2580.74","2613.60"
"18/01/2022 00:00:00 - 18/01/2022 01:00:00","BZN|FI","2350.18","2548.16","2565.60","2568.10"
"18/01/2022 01:00:00 - 18/01/2022 02:00:00","BZN|FI","2269.09","2497.25","2484.32","2522.60"
"18/01/2022 02:00:00 - 18/01/2022 03:00:00","BZN|FI","2160.97","2390.87","2370.58","2430.60"
"18/01/2022 03:00:00 - 18/01/2022 04:00:00","BZN|FI","1942.00","2125.69","2109.24","2192.20"
"18/01/2022 04:00:00 - 18/01/2022 05:00:00","BZN|FI","1583.08","1782.84","1763.22","1854.30"
"18/01/2022 05:00:00 - 18/01/2022 06:00:00","BZN|FI","1209.00","1400.10","1380.56","1473.50"
"18/01/2022 06:00:00 - 18/01/2022 07:00:00","BZN|FI","917.92","1093.83","955.65","949.56"
"18/01/2022 07:00:00 - 18/01/2022 08:00:00","BZN|FI","765.43","919.13","877.74","871.31"
"18/01/2022 08:00:00 - 18/01/2022 09:00:00","BZN|FI","872.93","990.39","1042.69","1027.10"
"18/01/2022 09:00:00 - 18/01/2022 10:00:00","BZN|FI","1196.98","1318.95","1426.52","1418.50"
"18/01/2022 10:00:00 - 18/01/2022 11:00:00","BZN|FI","1440.43","1605.74","1865.80","1855.10"
"18/01/2022 11:00:00 - 18/01/2022 12:00:00","BZN|FI","1645.40","1814.37","2205.96","2199.00"
"18/01/2022 12:00:00 - 18/01/2022 13:00:00","BZN|FI","1916.91","2046.12","2336.58","2321.60"
"18/01/2022 13:00:00 - 18/01/2022 14:00:00","BZN|FI","2100.82","2167.91","2452.74","2447.90"
"18/01/2022 14:00:00 - 18/01/2022 15:00:00","BZN|FI","2167.45","2193.78","2406.49","2398.10"
"18/01/2022 15:00:00 - 18/01/2022 16:00:00","BZN|FI","2187.75","2200.81","2422.18","2417.60"
"18/01/2022 16:00:00 - 18/01/2022 17:00:00","BZN|FI","2171.04","2198.74","2377.92","2371.90"
"18/01/2022 17:00:00 - 18/01/2022 18:00:00","BZN|FI","2170.40","2193.54","2362.98","2361.70"
"18/01/2022 18:00:00 - 18/01/2022 19:00:00","BZN|FI","2162.48","2180.94","2299.64","2294.00"
"18/01/2022 19:00:00 - 18/01/2022 20:00:00","BZN|FI","2167.81","2187.25","2288.15","2336.20"
"18/01/2022 20:00:00 - 18/01/2022 21:00:00","BZN|FI","2196.33","2170.97","2300.55","2350.60"
"18/01/2022 21:00:00 - 18/01/2022 22:00:00","BZN|FI","2206.25","2145.08","2354.58","2364.10"
"18/01/2022 22:00:00 - 18/01/2022 23:00:00","BZN|FI","2146.03","2138.77","2377.86","2436.00"
"18/01/2022 23:00:00 - 19/01/2022 00:00:00","BZN|FI","2057.74","2156.26","2394.30","2493.50"
"19/01/2022 00:00:00 - 19/01/2022 01:00:00","BZN|FI","2287.85","2451.22","2449.80","2516.70"
"19/01/2022 01:00:00 - 19/01/2022 02:00:00","BZN|FI","2235.31","2447.22","2424.20","2488.60"
"19/01/2022 02:00:00 - 19/01/2022 03:00:00","BZN|FI","2242.94","2453.19","2438.20","2498.80"
"19/01/2022 03:00:00 - 19/01/2022 04:00:00","BZN|FI","2314.05","2530.05","2521.20","2592.30"
"19/01/2022 04:00:00 - 19/01/2022 05:00:00","BZN|FI","2307.46","2475.78","2464.20","2544.10"
"19/01/2022 05:00:00 - 19/01/2022 06:00:00","BZN|FI","2298.26","2479.30","2466.60","2536.90"
"19/01/2022 06:00:00 - 19/01/2022 07:00:00","BZN|FI","2329.11","2476.75","2580.20","2665.40"
"19/01/2022 07:00:00 - 19/01/2022 08:00:00","BZN|FI","2381.85","2496.41","2518.30","2579.20"
"19/01/2022 08:00:00 - 19/01/2022 09:00:00","BZN|FI","2403.08","2507.40","2531.20","2519.20"
"19/01/2022 09:00:00 - 19/01/2022 10:00:00","BZN|FI","2416.04","2500.72","2540.20","2542.00"
"19/01/2022 10:00:00 - 19/01/2022 11:00:00","BZN|FI","2423.44","2492.54","2551.60","2554.40"
"19/01/2022 11:00:00 - 19/01/2022 12:00:00","BZN|FI","2387.99","2450.16","2535.90","2537.20"
"19/01/2022 12:00:00 - 19/01/2022 13:00:00","BZN|FI","2324.12","2388.84","2413.80","2405.80"
"19/01/2022 13:00:00 - 19/01/2022 14:00:00","BZN|FI","2285.53","2307.66","2392.20","2382.50"
"19/01/2022 14:00:00 - 19/01/2022 15:00:00","BZN|FI","2282.76","2254.24","2372.60","2354.80"
"19/01/2022 15:00:00 - 19/01/2022 16:00:00","BZN|FI","2248.05","2221.51","2342.80","2313.50"
"19/01/2022 16:00:00 - 19/01/2022 17:00:00","BZN|FI","2166.00","2153.23","2287.50","2266.60"
"19/01/2022 17:00:00 - 19/01/2022 18:00:00","BZN|FI","2033.29","2039.80","2240.40","2228.50"
"19/01/2022 18:00:00 - 19/01/2022 19:00:00","BZN|FI","1926.80","1902.02","2141.10","2122.20"
"19/01/2022 19:00:00 - 19/01/2022 20:00:00","BZN|FI","1835.23","1731.00","1848.00","1814.10"
"19/01/2022 20:00:00 - 19/01/2022 21:00:00","BZN|FI","1686.12","1627.14","1391.50","1378.40"
"19/01/2022 21:00:00 - 19/01/2022 22:00:00","BZN|FI","1614.95","1681.38","1165.80","1161.50"
"19/01/2022 22:00:00 - 19/01/2022 23:00:00","BZN|FI","1750.83","1827.53","1277.40","1231.30"
"19/01/2022 23:00:00 - 20/01/2022 00:00:00","BZN|FI","1971.59","1979.78","1531.20","1524.00"
"20/01/2022 00:00:00 - 20/01/2022 01:00:00","BZN|FI","2111.20","1872.20","1877.30","1847.70"
"20/01/2022 01:00:00 - 20/01/2022 02:00:00","BZN|FI","2160.60","1996.80","1987.70","1984.50"
"20/01/2022 02:00:00 - 20/01/2022 03:00:00","BZN|FI","2188.30","2145.10","2136.20","2140.50"
"20/01/2022 03:00:00 - 20/01/2022 04:00:00","BZN|FI","2188.00","2224.80","2218.00","2230.70"
"20/01/2022 04:00:00 - 20/01/2022 05:00:00","BZN|FI","2182.90","2300.00","2294.90","2307.30"
"20/01/2022 05:00:00 - 20/01/2022 06:00:00","BZN|FI","2175.30","2436.40","2435.90","2446.30"
"20/01/2022 06:00:00 - 20/01/2022 07:00:00","BZN|FI","2175.80","2489.40","2572.60","2563.90"
"20/01/2022 07:00:00 - 20/01/2022 08:00:00","BZN|FI","2194.40","2521.90","2549.60","2553.70"
"20/01/2022 08:00:00 - 20/01/2022 09:00:00","BZN|FI","2192.40","2496.90","2497.80","2504.50"
"20/01/2022 09:00:00 - 20/01/2022 10:00:00","BZN|FI","2094.10","2409.40","2437.40","2445.80"
"20/01/2022 10:00:00 - 20/01/2022 11:00:00","BZN|FI","1994.80","2309.00","2375.70","2384.30"
"20/01/2022 11:00:00 - 20/01/2022 12:00:00","BZN|FI","1959.80","2239.60","2242.80","2252.40"
"20/01/2022 12:00:00 - 20/01/2022 13:00:00","BZN|FI","1963.30","2142.90","2206.60","2211.20"
"20/01/2022 13:00:00 - 20/01/2022 14:00:00","BZN|FI","2054.70","2112.70","2164.10","2171.70"
"20/01/2022 14:00:00 - 20/01/2022 15:00:00","BZN|FI","2186.80","2146.10","2177.60","2185.00"
"20/01/2022 15:00:00 - 20/01/2022 16:00:00","BZN|FI","2311.40","2210.80","2298.70","2304.10"
"20/01/2022 16:00:00 - 20/01/2022 17:00:00","BZN|FI","2404.80","2320.40","2469.40","2496.00"
"20/01/2022 17:00:00 - 20/01/2022 18:00:00","BZN|FI","2460.50","2441.00","2647.50","2687.30"
"20/01/2022 18:00:00 - 20/01/2022 19:00:00","BZN|FI","2499.60","2541.80","2734.90","2771.50"
"20/01/2022 19:00:00 - 20/01/2022 20:00:00","BZN|FI","2554.90","2618.10","2756.90","2794.20"
"20/01/2022 20:00:00 - 20/01/2022 21:00:00","BZN|FI","2611.20","2677.90","2761.50","2829.60"
"20/01/2022 21:00:00 - 20/01/2022 22:00:00","BZN|FI","2650.50","2739.20","2825.70","2868.00"
"20/01/2022 22:00:00 - 20/01/2022 23:00:00","BZN|FI","2679.60","2789.70","2852.50","2875.90"
"20/01/2022 23:00:00 - 21/01/2022 00:00:00","BZN|FI","2702.30","2820.40","2894.50","2871.10"
"21/01/2022 00:00:00 - 21/01/2022 01:00:00","BZN|FI","2813.60","2833.50","2897.10","2877.40"
"21/01/2022 01:00:00 - 21/01/2022 02:00:00","BZN|FI","2826.20","2860.30","2924.90","2907.10"
"21/01/2022 02:00:00 - 21/01/2022 03:00:00","BZN|FI","2825.30","2867.40","2931.10","2915.00"
"21/01/2022 03:00:00 - 21/01/2022 04:00:00","BZN|FI","2821.60","2852.70","2916.50","2900.40"
"21/01/2022 04:00:00 - 21/01/2022 05:00:00","BZN|FI","2819.80","2842.60","2904.10","2887.10"
"21/01/2022 05:00:00 - 21/01/2022 06:00:00","BZN|FI","2823.90","2821.50","2884.40","2867.40"
"21/01/2022 06:00:00 - 21/01/2022 07:00:00","BZN|FI","2823.80","2826.90","2872.50","2852.70"
"21/01/2022 07:00:00 - 21/01/2022 08:00:00","BZN|FI","2809.50","2813.60","2826.30","2804.20"
"21/01/2022 08:00:00 - 21/01/2022 09:00:00","BZN|FI","2779.00","2777.70","2753.30","2742.00"
