"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"11/01/2023 06:00:00 - 11/01/2023 07:00:00","BZN|FI","1917.00","2150.40","2152.60","2214.40"
"11/01/2023 07:00:00 - 11/01/2023 08:00:00","BZN|FI","2113.50","2303.70","2303.70","2524.80"
"11/01/2023 08:00:00 - 11/01/2023 09:00:00","BZN|FI","2332.20","2418.80","2519.70","2770.50"
"11/01/2023 09:00:00 - 11/01/2023 10:00:00","BZN|FI","2512.40","2552.30","2760.10","3056.40"
"11/01/2023 10:00:00 - 11/01/2023 11:00:00","BZN|FI","2678.20","2732.70","3016.80","3299.40"
"11/01/2023 11:00:00 - 11/01/2023 12:00:00","BZN|FI","2861.60","2927.90","3324.50","3486.30"
"11/01/2023 12:00:00 - 11/01/2023 13:00:00","BZN|FI","3063.90","3124.80","3579.40","3649.30"
"11/01/2023 13:00:00 - 11/01/2023 14:00:00","BZN|FI","3293.00","3407.00","3779.90","3831.00"
"11/01/2023 14:00:00 - 11/01/2023 15:00:00","BZN|FI","3548.40","3633.10","3948.20","4028.10"
"11/01/2023 15:00:00 - 11/01/2023 16:00:00","BZN|FI","3771.80","3819.40","4157.30","4181.20"
"11/01/2023 16:00:00 - 11/01/2023 17:00:00","BZN|FI","3926.60","4010.70","4305.10","4320.60"
"11/01/2023 17:00:00 - 11/01/2023 18:00:00","BZN|FI","4037.30","4128.00","4388.60","4386.50"
"11/01/2023 18:00:00 - 11/01/2023 19:00:00","BZN|FI","4151.80","4190.90","4435.90","4428.10"
"11/01/2023 19:00:00 - 11/01/2023 20:00:00","BZN|FI","4182.00","4220.70","4416.20","4429.20"
"11/01/2023 20:00:00 - 11/01/2023 21:00:00","BZN|FI","4188.50","4240.00","4414.10","4425.30"
"11/01/2023 21:00:00 - 11/01/2023 22:00:00","BZN|FI","4175.80","4235.20","4386.50","4330.80"
"11/01/2023 22:00:00 - 11/01/2023 23:00:00","BZN|FI","4158.80","4216.70","4353.20","4308.20"
"11/01/2023 23:00:00 - 12/01/2023 00:00:00","BZN|FI","4110.40","4142.60","4300.10","4290.60"
"12/01/2023 00:00:00 - 12/01/2023 01:00:00","BZN|FI","4093.40","4314.60","4283.60","4268.00"
"12/01/2023 01:00:00 - 12/01/2023 02:00:00","BZN|FI","4080.90","4177.30","4267.60","4125.30"
"12/01/2023 02:00:00 - 12/01/2023 03:00:00","BZN|FI","4063.40","4039.00","4211.50","3964.80"
"12/01/2023 03:00:00 - 12/01/2023 04:00:00","BZN|FI","4046.50","4004.70","4119.80","3934.30"
"12/01/2023 04:00:00 - 12/01/2023 05:00:00","BZN|FI","4024.80","3992.70","4026.00","3930.40"
"12/01/2023 05:00:00 - 12/01/2023 06:00:00","BZN|FI","3983.80","4174.90","3997.50","4101.80"
"12/01/2023 06:00:00 - 12/01/2023 07:00:00","BZN|FI","3984.80","4164.40","4019.90","4167.30"
"12/01/2023 07:00:00 - 12/01/2023 08:00:00","BZN|FI","3975.60","4115.70","4115.70","4173.30"
"12/01/2023 08:00:00 - 12/01/2023 09:00:00","BZN|FI","3947.20","4095.80","4150.90","4101.00"
"12/01/2023 09:00:00 - 12/01/2023 10:00:00","BZN|FI","3911.80","4062.70","4150.20","4042.80"
"12/01/2023 10:00:00 - 12/01/2023 11:00:00","BZN|FI","3877.10","3992.60","4042.00","3979.50"
"12/01/2023 11:00:00 - 12/01/2023 12:00:00","BZN|FI","3819.20","3943.00","3964.50","3949.10"
"12/01/2023 12:00:00 - 12/01/2023 13:00:00","BZN|FI","3769.00","3884.60","3935.20","3935.60"
"12/01/2023 13:00:00 - 12/01/2023 14:00:00","BZN|FI","3746.80","3838.80","3859.80","3968.70"
"12/01/2023 14:00:00 - 12/01/2023 15:00:00","BZN|FI","3749.30","3774.30","3840.90","4027.70"
"12/01/2023 15:00:00 - 12/01/2023 16:00:00","BZN|FI","3766.30","3793.70","3927.30","4082.00"
"12/01/2023 16:00:00 - 12/01/2023 17:00:00","BZN|FI","3726.00","3774.10","3939.90","4150.90"
"12/01/2023 17:00:00 - 12/01/2023 18:00:00","BZN|FI","3697.30","3698.50","3924.80","4006.80"
"12/01/2023 18:00:00 - 12/01/2023 19:00:00","BZN|FI","3596.50","3541.50","3913.90","3899.80"
"12/01/2023 19:00:00 - 12/01/2023 20:00:00","BZN|FI","3504.90","3411.00","3733.50","3717.80"
"12/01/2023 20:00:00 - 12/01/2023 21:00:00","BZN|FI","3397.70","3235.50","3642.70","3588.50"
"12/01/2023 21:00:00 - 12/01/2023 22:00:00","BZN|FI","3247.00","3081.30","3491.10","3417.90"
"12/01/2023 22:00:00 - 12/01/2023 23:00:00","BZN|FI","3111.60","2994.00","3384.50","3367.20"
"12/01/2023 23:00:00 - 13/01/2023 00:00:00","BZN|FI","3037.50","2946.30","3175.10","3356.00"
"13/01/2023 00:00:00 - 13/01/2023 01:00:00","BZN|FI","3024.40","3363.00","3155.40","3312.10"
"13/01/2023 01:00:00 - 13/01/2023 02:00:00","BZN|FI","2887.70","3257.20","3123.20","3213.00"
"13/01/2023 02:00:00 - 13/01/2023 03:00:00","BZN|FI","2797.40","3066.20","2998.10","3028.50"
"13/01/2023 03:00:00 - 13/01/2023 04:00:00","BZN|FI","2749.80","2951.80","2892.90","2913.00"
"13/01/2023 04:00:00 - 13/01/2023 05:00:00","BZN|FI","2719.90","2935.40","2796.60","2906.60"
"13/01/2023 05:00:00 - 13/01/2023 06:00:00","BZN|FI","2667.40","3022.70","2800.60","3000.30"
"13/01/2023 06:00:00 - 13/01/2023 07:00:00","BZN|FI","2773.80","2993.20","2857.50","3017.90"
"13/01/2023 07:00:00 - 13/01/2023 08:00:00","BZN|FI","2869.80","2907.10","2907.10","3012.80"
"13/01/2023 08:00:00 - 13/01/2023 09:00:00","BZN|FI","2886.20","2871.50","2922.80","2958.60"
"13/01/2023 09:00:00 - 13/01/2023 10:00:00","BZN|FI","2802.70","2847.30","2935.80","2970.80"
"13/01/2023 10:00:00 - 13/01/2023 11:00:00","BZN|FI","2685.90","2746.00","2814.80","2749.70"
"13/01/2023 11:00:00 - 13/01/2023 12:00:00","BZN|FI","2590.70","2714.20","2734.60","2656.10"
"13/01/2023 12:00:00 - 13/01/2023 13:00:00","BZN|FI","2394.10","2601.30","2559.00","2589.70"
"13/01/2023 13:00:00 - 13/01/2023 14:00:00","BZN|FI","2225.30","2329.90","2437.30","2442.60"
"13/01/2023 14:00:00 - 13/01/2023 15:00:00","BZN|FI","2106.80","2184.00","2336.80","2398.70"
"13/01/2023 15:00:00 - 13/01/2023 16:00:00","BZN|FI","2046.40","2055.80","2266.30","2440.30"
"13/01/2023 16:00:00 - 13/01/2023 17:00:00","BZN|FI","1941.40","2037.10","2183.80","2325.90"
"13/01/2023 17:00:00 - 13/01/2023 18:00:00","BZN|FI","1877.90","1970.50","2225.60","2234.10"
"13/01/2023 18:00:00 - 13/01/2023 19:00:00","BZN|FI","1797.90","1952.20","2206.40","2173.40"
"13/01/2023 19:00:00 - 13/01/2023 20:00:00","BZN|FI","1716.30","1882.10","2078.90","2217.70"
"13/01/2023 20:00:00 - 13/01/2023 21:00:00","BZN|FI","1633.20","1783.00","2000.70","2152.90"
"13/01/2023 21:00:00 - 13/01/2023 22:00:00","BZN|FI","1564.00","1749.20","2087.90","2062.30"
"13/01/2023 22:00:00 - 13/01/2023 23:00:00","BZN|FI","1525.30","1738.00","2094.30","2170.90"
"13/01/2023 23:00:00 - 14/01/2023 00:00:00","BZN|FI","1490.80","1714.60","1950.80","2228.70"
"14/01/2023 00:00:00 - 14/01/2023 01:00:00","BZN|FI","1900.00","2338.60","2075.30","2335.90"
"14/01/2023 01:00:00 - 14/01/2023 02:00:00","BZN|FI","1878.80","2404.30","2028.90","2394.60"
"14/01/2023 02:00:00 - 14/01/2023 03:00:00","BZN|FI","1831.60","2367.20","1973.10","2356.60"
"14/01/2023 03:00:00 - 14/01/2023 04:00:00","BZN|FI","1737.90","2145.30","2091.70","2137.50"
"14/01/2023 04:00:00 - 14/01/2023 05:00:00","BZN|FI","1587.20","1954.10","1972.30","1949.20"
"14/01/2023 05:00:00 - 14/01/2023 06:00:00","BZN|FI","1492.00","1650.00","1697.90","1648.70"
"14/01/2023 06:00:00 - 14/01/2023 07:00:00","BZN|FI","1424.20","1437.50","1470.20","1378.40"
"14/01/2023 07:00:00 - 14/01/2023 08:00:00","BZN|FI","1385.00","1278.20","1278.20","1127.10"
"14/01/2023 08:00:00 - 14/01/2023 09:00:00","BZN|FI","1314.20","1165.80","1111.90","904.24"
"14/01/2023 09:00:00 - 14/01/2023 10:00:00","BZN|FI","1190.30","1018.70","892.20","768.46"
"14/01/2023 10:00:00 - 14/01/2023 11:00:00","BZN|FI","1070.50","798.40","658.20","657.55"
"14/01/2023 11:00:00 - 14/01/2023 12:00:00","BZN|FI","957.50","676.80","554.20","567.97"
"14/01/2023 12:00:00 - 14/01/2023 13:00:00","BZN|FI","870.30","596.30","488.60","531.61"
"14/01/2023 13:00:00 - 14/01/2023 14:00:00","BZN|FI","805.30","513.30","434.70","471.37"
"14/01/2023 14:00:00 - 14/01/2023 15:00:00","BZN|FI","791.40","468.80","424.40","407.82"
"14/01/2023 15:00:00 - 14/01/2023 16:00:00","BZN|FI","799.10","455.60","417.70","377.27"
"14/01/2023 16:00:00 - 14/01/2023 17:00:00","BZN|FI","806.60","475.80","403.90","359.95"
"14/01/2023 17:00:00 - 14/01/2023 18:00:00","BZN|FI","754.00","475.40","411.10","352.50"
"14/01/2023 18:00:00 - 14/01/2023 19:00:00","BZN|FI","752.20","507.90","423.90","358.64"
"14/01/2023 19:00:00 - 14/01/2023 20:00:00","BZN|FI","747.00","540.60","428.40","365.96"
"14/01/2023 20:00:00 - 14/01/2023 21:00:00","BZN|FI","761.30","560.90","427.80","375.13"
"14/01/2023 21:00:00 - 14/01/2023 22:00:00","BZN|FI","788.30","589.40","426.40","415.02"
"14/01/2023 22:00:00 - 14/01/2023 23:00:00","BZN|FI","836.60","613.00","440.40","486.74"
"14/01/2023 23:00:00 - 15/01/2023 00:00:00","BZN|FI","966.40","595.20","450.10","505.39"
"15/01/2023 00:00:00 - 15/01/2023 01:00:00","BZN|FI","570.50","501.00","542.20","507.02"
"15/01/2023 01:00:00 - 15/01/2023 02:00:00","BZN|FI","667.80","592.90","600.70","615.51"
"15/01/2023 02:00:00 - 15/01/2023 03:00:00","BZN|FI","764.00","657.50","622.00","696.10"
"15/01/2023 03:00:00 - 15/01/2023 04:00:00","BZN|FI","914.30","818.80","788.20","841.08"
"15/01/2023 04:00:00 - 15/01/2023 05:00:00","BZN|FI","1177.50","1176.60","1083.00","1181.20"
"15/01/2023 05:00:00 - 15/01/2023 06:00:00","BZN|FI","1461.80","1452.50","1420.40","1454.10"
"15/01/2023 06:00:00 - 15/01/2023 07:00:00","BZN|FI","1794.80","1766.30","1799.90","1889.40"
"15/01/2023 07:00:00 - 15/01/2023 08:00:00","BZN|FI","2127.20","2078.40","2078.40","2309.60"
"15/01/2023 08:00:00 - 15/01/2023 09:00:00","BZN|FI","2439.70","2404.90","2503.70","2733.60"
"15/01/2023 09:00:00 - 15/01/2023 10:00:00","BZN|FI","2793.70","2786.50","2961.20","3077.50"
"15/01/2023 10:00:00 - 15/01/2023 11:00:00","BZN|FI","3009.40","3114.70","3421.50","3324.70"
"15/01/2023 11:00:00 - 15/01/2023 12:00:00","BZN|FI","3365.00","3342.00","3671.40","3595.30"
"15/01/2023 12:00:00 - 15/01/2023 13:00:00","BZN|FI","3553.00","3693.50","3873.80","3842.00"
"15/01/2023 13:00:00 - 15/01/2023 14:00:00","BZN|FI","3711.60","3910.20","4071.70","3976.80"
"15/01/2023 14:00:00 - 15/01/2023 15:00:00","BZN|FI","3853.70","4083.90","4208.40","4091.20"
"15/01/2023 15:00:00 - 15/01/2023 16:00:00","BZN|FI","3986.00","4175.70","4254.20","4163.00"
"15/01/2023 16:00:00 - 15/01/2023 17:00:00","BZN|FI","4024.30","4178.80","4232.90","4259.30"
"15/01/2023 17:00:00 - 15/01/2023 18:00:00","BZN|FI","3913.20","4082.80","4210.50","4256.20"
"15/01/2023 18:00:00 - 15/01/2023 19:00:00","BZN|FI","3834.10","3980.80","4277.90","4253.90"
"15/01/2023 19:00:00 - 15/01/2023 20:00:00","BZN|FI","3765.40","3936.70","4295.50","4298.50"
"15/01/2023 20:00:00 - 15/01/2023 21:00:00","BZN|FI","3719.30","3915.20","4280.40","4298.90"
"15/01/2023 21:00:00 - 15/01/2023 22:00:00","BZN|FI","3773.20","3926.70","4248.20","4282.00"
"15/01/2023 22:00:00 - 15/01/2023 23:00:00","BZN|FI","3824.10","3921.60","4278.50","4272.10"
"15/01/2023 23:00:00 - 16/01/2023 00:00:00","BZN|FI","3835.70","3904.10","4191.00","4278.70"
"16/01/2023 00:00:00 - 16/01/2023 01:00:00","BZN|FI","4145.30","4323.70","4225.40","4278.10"
"16/01/2023 01:00:00 - 16/01/2023 02:00:00","BZN|FI","4116.80","4281.80","4249.60","4231.10"
"16/01/2023 02:00:00 - 16/01/2023 03:00:00","BZN|FI","4072.60","4170.20","4221.50","4116.80"
"16/01/2023 03:00:00 - 16/01/2023 04:00:00","BZN|FI","4020.00","4053.10","4134.10","4000.00"
"16/01/2023 04:00:00 - 16/01/2023 05:00:00","BZN|FI","3912.70","4072.30","4034.70","4023.80"
"16/01/2023 05:00:00 - 16/01/2023 06:00:00","BZN|FI","3872.90","4078.10","3939.70","4023.80"
"16/01/2023 06:00:00 - 16/01/2023 07:00:00","BZN|FI","3794.20","4007.70","3954.30","3961.00"
"16/01/2023 07:00:00 - 16/01/2023 08:00:00","BZN|FI","3680.10","3978.50","3978.50","3814.00"
"16/01/2023 08:00:00 - 16/01/2023 09:00:00","BZN|FI","3782.30","3926.30","3916.30","3655.40"
"16/01/2023 09:00:00 - 16/01/2023 10:00:00","BZN|FI","3807.90","3827.00","3761.90","3454.70"
"16/01/2023 10:00:00 - 16/01/2023 11:00:00","BZN|FI","3786.70","3820.50","3546.80","3416.30"
"16/01/2023 11:00:00 - 16/01/2023 12:00:00","BZN|FI","3810.50","3771.30","3344.90","3473.80"
"16/01/2023 12:00:00 - 16/01/2023 13:00:00","BZN|FI","3741.90","3652.20","3348.10","3413.70"
"16/01/2023 13:00:00 - 16/01/2023 14:00:00","BZN|FI","3663.50","3469.70","3363.10","3299.70"
"16/01/2023 14:00:00 - 16/01/2023 15:00:00","BZN|FI","3633.50","3296.50","3333.40","3445.30"
"16/01/2023 15:00:00 - 16/01/2023 16:00:00","BZN|FI","3644.00","3231.90","3242.80","3617.20"
"16/01/2023 16:00:00 - 16/01/2023 17:00:00","BZN|FI","3665.40","3267.30","3256.50","3556.40"
"16/01/2023 17:00:00 - 16/01/2023 18:00:00","BZN|FI","3594.80","3261.00","3308.90","3437.90"
"16/01/2023 18:00:00 - 16/01/2023 19:00:00","BZN|FI","3551.90","3283.40","3288.60","3259.70"
"16/01/2023 19:00:00 - 16/01/2023 20:00:00","BZN|FI","3492.50","3229.50","3347.60","3300.10"
"16/01/2023 20:00:00 - 16/01/2023 21:00:00","BZN|FI","3444.60","3225.10","3268.60","3487.10"
"16/01/2023 21:00:00 - 16/01/2023 22:00:00","BZN|FI","3406.50","3204.10","3204.50","3602.20"
"16/01/2023 22:00:00 - 16/01/2023 23:00:00","BZN|FI","3334.40","3239.60","3374.50","3616.30"
"16/01/2023 23:00:00 - 17/01/2023 00:00:00","BZN|FI","3296.30","3286.80","3442.00","3479.70"
"17/01/2023 00:00:00 - 17/01/2023 01:00:00","BZN|FI","3191.40","3336.90","3493.10","3315.60"
"17/01/2023 01:00:00 - 17/01/2023 02:00:00","BZN|FI","3138.30","3302.00","3384.20","3283.10"
"17/01/2023 02:00:00 - 17/01/2023 03:00:00","BZN|FI","3064.80","3228.90","3218.70","3200.60"
"17/01/2023 03:00:00 - 17/01/2023 04:00:00","BZN|FI","2968.50","3094.70","3110.00","3061.50"
"17/01/2023 04:00:00 - 17/01/2023 05:00:00","BZN|FI","2758.20","2799.90","2967.10","2769.70"
"17/01/2023 05:00:00 - 17/01/2023 06:00:00","BZN|FI","2628.40","2584.30","2816.90","2559.90"
"17/01/2023 06:00:00 - 17/01/2023 07:00:00","BZN|FI","2545.00","2511.80","2629.30","2277.80"
"17/01/2023 07:00:00 - 17/01/2023 08:00:00","BZN|FI","2442.40","2488.30","2488.30","2190.20"
"17/01/2023 08:00:00 - 17/01/2023 09:00:00","BZN|FI","2309.00","2457.50","2347.70","2194.90"
"17/01/2023 09:00:00 - 17/01/2023 10:00:00","BZN|FI","2069.00","2334.30","2204.90","2045.70"
"17/01/2023 10:00:00 - 17/01/2023 11:00:00","BZN|FI","1902.40","2148.00","2221.90","1948.90"
"17/01/2023 11:00:00 - 17/01/2023 12:00:00","BZN|FI","1773.00","2027.40","2053.70","2035.10"
"17/01/2023 12:00:00 - 17/01/2023 13:00:00","BZN|FI","1682.30","1811.40","1973.30","2151.50"
"17/01/2023 13:00:00 - 17/01/2023 14:00:00","BZN|FI","1686.70","1751.90","1985.20","2169.20"
"17/01/2023 14:00:00 - 17/01/2023 15:00:00","BZN|FI","1834.80","1979.60","2180.70","2172.50"
"17/01/2023 15:00:00 - 17/01/2023 16:00:00","BZN|FI","2150.70","2209.90","2448.20","2559.10"
"17/01/2023 16:00:00 - 17/01/2023 17:00:00","BZN|FI","2436.10","2517.70","2671.00","3026.00"
"17/01/2023 17:00:00 - 17/01/2023 18:00:00","BZN|FI","2680.40","2695.90","3058.20","3410.40"
"17/01/2023 18:00:00 - 17/01/2023 19:00:00","BZN|FI","2890.90","2773.00","3293.30","3451.10"
"17/01/2023 19:00:00 - 17/01/2023 20:00:00","BZN|FI","2995.70","2919.00","3483.50","3524.80"
"17/01/2023 20:00:00 - 17/01/2023 21:00:00","BZN|FI","3076.40","2992.90","3526.40","3621.40"
"17/01/2023 21:00:00 - 17/01/2023 22:00:00","BZN|FI","3065.20","3100.00","3590.60","3675.60"
"17/01/2023 22:00:00 - 17/01/2023 23:00:00","BZN|FI","3082.90","3174.10","3674.00","3724.40"
"17/01/2023 23:00:00 - 18/01/2023 00:00:00","BZN|FI","3094.40","3155.70","3640.70","3713.90"
"18/01/2023 00:00:00 - 18/01/2023 01:00:00","BZN|FI","3359.00","3673.20","3671.80","3637.60"
"18/01/2023 01:00:00 - 18/01/2023 02:00:00","BZN|FI","3383.10","3681.60","3646.00","3642.90"
"18/01/2023 02:00:00 - 18/01/2023 03:00:00","BZN|FI","3409.20","3666.50","3586.30","3629.50"
"18/01/2023 03:00:00 - 18/01/2023 04:00:00","BZN|FI","3397.60","3707.20","3566.40","3668.20"
"18/01/2023 04:00:00 - 18/01/2023 05:00:00","BZN|FI","3285.90","3679.50","3500.50","3645.20"
"18/01/2023 05:00:00 - 18/01/2023 06:00:00","BZN|FI","3209.20","3545.70","3443.10","3521.70"
"18/01/2023 06:00:00 - 18/01/2023 07:00:00","BZN|FI","3171.20","3415.50","3403.00","3396.60"
"18/01/2023 07:00:00 - 18/01/2023 08:00:00","BZN|FI","3091.70","3326.30","3326.30","3300.10"
"18/01/2023 08:00:00 - 18/01/2023 09:00:00","BZN|FI","3081.50","3238.10","3236.10","3150.60"
"18/01/2023 09:00:00 - 18/01/2023 10:00:00","BZN|FI","3049.00","3135.70","3152.10","3068.50"
"18/01/2023 10:00:00 - 18/01/2023 11:00:00","BZN|FI","3072.70","3080.20","3082.60","3110.20"
"18/01/2023 11:00:00 - 18/01/2023 12:00:00","BZN|FI","3045.20","3025.60","3065.40","3085.40"
"18/01/2023 12:00:00 - 18/01/2023 13:00:00","BZN|FI","3037.60","2989.50","3101.00","3077.00"
"18/01/2023 13:00:00 - 18/01/2023 14:00:00","BZN|FI","2968.00","2994.20","3102.80","3160.30"
"18/01/2023 14:00:00 - 18/01/2023 15:00:00","BZN|FI","2932.20","3017.50","3191.60","3305.70"
"18/01/2023 15:00:00 - 18/01/2023 16:00:00","BZN|FI","2772.40","3031.70","3338.40","3410.60"
"18/01/2023 16:00:00 - 18/01/2023 17:00:00","BZN|FI","2568.80","3102.70","3416.80","3547.20"
"18/01/2023 17:00:00 - 18/01/2023 18:00:00","BZN|FI","2383.00","3082.90","3356.20","3518.90"
"18/01/2023 18:00:00 - 18/01/2023 19:00:00","BZN|FI","2195.30","2996.60","3325.50","3303.00"
"18/01/2023 19:00:00 - 18/01/2023 20:00:00","BZN|FI","2033.10","2864.20","3251.00","3343.20"
"18/01/2023 20:00:00 - 18/01/2023 21:00:00","BZN|FI","1829.90","2737.40","3092.20","3419.60"
"18/01/2023 21:00:00 - 18/01/2023 22:00:00","BZN|FI","1422.40","2538.90","2996.30","3212.00"
"18/01/2023 22:00:00 - 18/01/2023 23:00:00","BZN|FI","1094.60","2318.00","2770.80","2774.00"
"18/01/2023 23:00:00 - 19/01/2023 00:00:00","BZN|FI","821.20","1965.10","2482.70","2408.10"
"19/01/2023 00:00:00 - 19/01/2023 01:00:00","BZN|FI","1942.90","2244.90","2098.70","2248.00"
"19/01/2023 01:00:00 - 19/01/2023 02:00:00","BZN|FI","1747.80","2076.10","1803.70","2089.40"
"19/01/2023 02:00:00 - 19/01/2023 03:00:00","BZN|FI","1344.00","1593.30","1565.50","1624.20"
"19/01/2023 03:00:00 - 19/01/2023 04:00:00","BZN|FI","1053.90","1089.30","1359.00","1127.90"
"19/01/2023 04:00:00 - 19/01/2023 05:00:00","BZN|FI","912.20","775.60","1009.90","817.98"
"19/01/2023 05:00:00 - 19/01/2023 06:00:00","BZN|FI","719.10","611.50","708.10","653.84"
"19/01/2023 06:00:00 - 19/01/2023 07:00:00","BZN|FI","568.80","555.30","591.60","619.23"
"19/01/2023 07:00:00 - 19/01/2023 08:00:00","BZN|FI","477.10","539.70","539.70","533.79"
"19/01/2023 08:00:00 - 19/01/2023 09:00:00","BZN|FI","389.70","577.60","585.50","489.80"
"19/01/2023 09:00:00 - 19/01/2023 10:00:00","BZN|FI","397.90","631.70","624.50","497.31"
"19/01/2023 10:00:00 - 19/01/2023 11:00:00","BZN|FI","445.00","680.60","503.00","490.02"
"19/01/2023 11:00:00 - 19/01/2023 12:00:00","BZN|FI","518.00","776.50","555.60","579.04"
"19/01/2023 12:00:00 - 19/01/2023 13:00:00","BZN|FI","609.60","935.70","605.60","828.99"
"19/01/2023 13:00:00 - 19/01/2023 14:00:00","BZN|FI","716.80","1052.40","718.60","940.73"
"19/01/2023 14:00:00 - 19/01/2023 15:00:00","BZN|FI","789.90","1118.40","906.20","1064.40"
"19/01/2023 15:00:00 - 19/01/2023 16:00:00","BZN|FI","854.40","1182.20","1009.10","1037.80"
"19/01/2023 16:00:00 - 19/01/2023 17:00:00","BZN|FI","910.50","1313.90","1135.30","1014.50"
"19/01/2023 17:00:00 - 19/01/2023 18:00:00","BZN|FI","967.20","1380.50","1109.80","1082.20"
"19/01/2023 18:00:00 - 19/01/2023 19:00:00","BZN|FI","998.70","1352.40","1068.10","1097.00"
"19/01/2023 19:00:00 - 19/01/2023 20:00:00","BZN|FI","1012.10","1298.10","1053.30","1114.20"
"19/01/2023 20:00:00 - 19/01/2023 21:00:00","BZN|FI","1039.90","1266.20","1061.40","1129.10"
"19/01/2023 21:00:00 - 19/01/2023 22:00:00","BZN|FI","1044.00","1215.50","1086.50","1335.70"
"19/01/2023 22:00:00 - 19/01/2023 23:00:00","BZN|FI","1097.10","1128.80","1200.30","1698.90"
"19/01/2023 23:00:00 - 20/01/2023 00:00:00","BZN|FI","1236.80","1157.10","1508.00","1960.20"
"20/01/2023 00:00:00 - 20/01/2023 01:00:00","BZN|FI","1296.40","2040.90","1840.30","2043.40"
"20/01/2023 01:00:00 - 20/01/2023 02:00:00","BZN|FI","1471.70","2000.20","2066.50","1996.80"
"20/01/2023 02:00:00 - 20/01/2023 03:00:00","BZN|FI","1516.50","2050.60","2102.20","2038.70"
"20/01/2023 03:00:00 - 20/01/2023 04:00:00","BZN|FI","1491.70","2065.00","1949.60","2053.60"
"20/01/2023 04:00:00 - 20/01/2023 05:00:00","BZN|FI","1507.30","2123.50","1878.50","2111.40"
"20/01/2023 05:00:00 - 20/01/2023 06:00:00","BZN|FI","1474.20","2090.90","1945.40","2087.00"
"20/01/2023 06:00:00 - 20/01/2023 07:00:00","BZN|FI","1579.80","2103.30","2112.50","2124.00"
"20/01/2023 07:00:00 - 20/01/2023 08:00:00","BZN|FI","1677.50","2118.10","2118.10","2267.70"
"20/01/2023 08:00:00 - 20/01/2023 09:00:00","BZN|FI","1673.70","2108.10","2145.80","2188.00"
"20/01/2023 09:00:00 - 20/01/2023 10:00:00","BZN|FI","1675.30","1990.40","2135.90","2062.30"
"20/01/2023 10:00:00 - 20/01/2023 11:00:00","BZN|FI","1589.80","1918.50","1996.50","2124.50"
"20/01/2023 11:00:00 - 20/01/2023 12:00:00","BZN|FI","1514.40","1826.40","1914.00","2190.70"
"20/01/2023 12:00:00 - 20/01/2023 13:00:00","BZN|FI","1580.30","1780.80","1958.30","2239.20"
"20/01/2023 13:00:00 - 20/01/2023 14:00:00","BZN|FI","1656.00","1795.30","2045.10","2129.00"
"20/01/2023 14:00:00 - 20/01/2023 15:00:00","BZN|FI","1731.80","1862.80","2205.10","2245.30"
"20/01/2023 15:00:00 - 20/01/2023 16:00:00","BZN|FI","1777.30","1887.90","2228.80","2374.80"
"20/01/2023 16:00:00 - 20/01/2023 17:00:00","BZN|FI","1838.90","1922.30","2326.40","2411.80"
"20/01/2023 17:00:00 - 20/01/2023 18:00:00","BZN|FI","1968.90","2047.00","2440.90","2360.10"
"20/01/2023 18:00:00 - 20/01/2023 19:00:00","BZN|FI","2093.00","2142.90","2487.40","2331.10"
"20/01/2023 19:00:00 - 20/01/2023 20:00:00","BZN|FI","2214.70","2199.90","2404.40","2409.90"
"20/01/2023 20:00:00 - 20/01/2023 21:00:00","BZN|FI","2303.20","2257.70","2407.70","2550.70"
"20/01/2023 21:00:00 - 20/01/2023 22:00:00","BZN|FI","2289.50","2344.00","2469.40","2595.20"
"20/01/2023 22:00:00 - 20/01/2023 23:00:00","BZN|FI","2250.60","2371.50","2479.70","2795.20"
"20/01/2023 23:00:00 - 21/01/2023 00:00:00","BZN|FI","2214.10","2336.90","2357.40","2744.00"
"21/01/2023 00:00:00 - 21/01/2023 01:00:00","BZN|FI","2201.20","2575.30","2433.70","2597.50"
"21/01/2023 01:00:00 - 21/01/2023 02:00:00","BZN|FI","2092.10","2364.20","2284.20","2364.00"
"21/01/2023 02:00:00 - 21/01/2023 03:00:00","BZN|FI","1996.10","2165.60","2158.30","2156.50"
"21/01/2023 03:00:00 - 21/01/2023 04:00:00","BZN|FI","1857.50","1883.20","2051.90","1875.20"
"21/01/2023 04:00:00 - 21/01/2023 05:00:00","BZN|FI","1668.50","1855.90","1856.00","1854.90"
"21/01/2023 05:00:00 - 21/01/2023 06:00:00","BZN|FI","1519.10","1631.40","1664.30","1638.90"
"21/01/2023 06:00:00 - 21/01/2023 07:00:00","BZN|FI","1391.50","1551.20","1636.90","1450.70"
"21/01/2023 07:00:00 - 21/01/2023 08:00:00","BZN|FI","1204.40","1468.40","1468.40","1267.90"
